dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1848-04-01,8.151,2.036,Ürümqi,China,44.20N,87.20E
1848-05-01,15.578,2.059,Ürümqi,China,44.20N,87.20E
1848-06-01,21.34,1.735,Ürümqi,China,44.20N,87.20E
1848-07-01,24.291,1.439,Ürümqi,China,44.20N,87.20E
1848-08-01,22.499000000000002,1.6159999999999999,Ürümqi,China,44.20N,87.20E
1848-09-01,15.118,1.5119999999999998,Ürümqi,China,44.20N,87.20E
1848-10-01,6.2940000000000005,1.624,Ürümqi,China,44.20N,87.20E
1848-11-01,-4.096,1.7209999999999999,Ürümqi,China,44.20N,87.20E
1848-12-01,-11.663,2.515,Ürümqi,China,44.20N,87.20E
1849-01-01,-14.507,2.012,Ürümqi,China,44.20N,87.20E
1849-02-01,-13.404000000000002,3.0269999999999997,Ürümqi,China,44.20N,87.20E
1849-03-01,-0.6619999999999999,1.912,Ürümqi,China,44.20N,87.20E
1849-04-01,7.9860000000000015,1.964,Ürümqi,China,44.20N,87.20E
1849-05-01,15.098,2.016,Ürümqi,China,44.20N,87.20E
1849-06-01,21.063,2.081,Ürümqi,China,44.20N,87.20E
1849-07-01,23.211,1.98,Ürümqi,China,44.20N,87.20E
1849-08-01,22.191,1.301,Ürümqi,China,44.20N,87.20E
1849-09-01,14.915999999999999,1.4869999999999999,Ürümqi,China,44.20N,87.20E
1849-10-01,6.962999999999999,1.5419999999999998,Ürümqi,China,44.20N,87.20E
1849-11-01,-4.708,3.688,Ürümqi,China,44.20N,87.20E
1849-12-01,-13.456,2.171,Ürümqi,China,44.20N,87.20E
1850-01-01,-19.405,2.7969999999999997,Ürümqi,China,44.20N,87.20E
1850-02-01,-12.855,2.9760000000000004,Ürümqi,China,44.20N,87.20E
1850-03-01,-0.647,1.945,Ürümqi,China,44.20N,87.20E
1850-04-01,8.377,1.864,Ürümqi,China,44.20N,87.20E
1850-05-01,15.87,1.7269999999999999,Ürümqi,China,44.20N,87.20E
1850-06-01,20.573,1.661,Ürümqi,China,44.20N,87.20E
1850-07-01,23.543000000000003,1.238,Ürümqi,China,44.20N,87.20E
1850-08-01,22.455,1.5630000000000002,Ürümqi,China,44.20N,87.20E
1850-09-01,15.753,1.3980000000000001,Ürümqi,China,44.20N,87.20E
1850-10-01,4.945,1.5659999999999998,Ürümqi,China,44.20N,87.20E
1850-11-01,-5.022,1.85,Ürümqi,China,44.20N,87.20E
1850-12-01,-11.335,3.385,Ürümqi,China,44.20N,87.20E
1851-01-01,-16.430999999999997,2.02,Ürümqi,China,44.20N,87.20E
1851-02-01,-12.219000000000001,1.885,Ürümqi,China,44.20N,87.20E
1851-03-01,-3.7060000000000004,2.062,Ürümqi,China,44.20N,87.20E
1851-04-01,5.6979999999999995,3.71,Ürümqi,China,44.20N,87.20E
1851-05-01,15.68,3.217,Ürümqi,China,44.20N,87.20E
1851-06-01,20.945,2.171,Ürümqi,China,44.20N,87.20E
1851-07-01,24.151,1.311,Ürümqi,China,44.20N,87.20E
1851-08-01,22.587,1.4280000000000002,Ürümqi,China,44.20N,87.20E
1851-09-01,14.613,2.215,Ürümqi,China,44.20N,87.20E
1851-10-01,6.812,1.6840000000000002,Ürümqi,China,44.20N,87.20E
1851-11-01,-6.645,3.242,Ürümqi,China,44.20N,87.20E
1851-12-01,-10.97,2.052,Ürümqi,China,44.20N,87.20E
1852-01-01,-16.255,2.49,Ürümqi,China,44.20N,87.20E
1852-02-01,-14.701999999999998,2.86,Ürümqi,China,44.20N,87.20E
1852-03-01,-4.016,2.1519999999999997,Ürümqi,China,44.20N,87.20E
1852-04-01,8.957,1.944,Ürümqi,China,44.20N,87.20E
1852-05-01,17.054000000000002,1.829,Ürümqi,China,44.20N,87.20E
1852-06-01,20.709,1.389,Ürümqi,China,44.20N,87.20E
1852-07-01,24.36,1.386,Ürümqi,China,44.20N,87.20E
1852-08-01,21.426,1.2690000000000001,Ürümqi,China,44.20N,87.20E
1852-09-01,15.774000000000001,1.3,Ürümqi,China,44.20N,87.20E
1852-10-01,7.332999999999999,1.892,Ürümqi,China,44.20N,87.20E
1852-11-01,-5.9,2.635,Ürümqi,China,44.20N,87.20E
1852-12-01,-10.573,2.408,Ürümqi,China,44.20N,87.20E
1853-01-01,-19.421,3.98,Ürümqi,China,44.20N,87.20E
1853-02-01,-14.843,2.3169999999999997,Ürümqi,China,44.20N,87.20E
1853-03-01,-2.8560000000000003,1.79,Ürümqi,China,44.20N,87.20E
1853-04-01,6.355,2.847,Ürümqi,China,44.20N,87.20E
1853-05-01,15.934000000000001,2.31,Ürümqi,China,44.20N,87.20E
1853-06-01,21.503,1.345,Ürümqi,China,44.20N,87.20E
1853-07-01,24.206999999999997,1.255,Ürümqi,China,44.20N,87.20E
1853-08-01,22.504,1.3259999999999998,Ürümqi,China,44.20N,87.20E
1853-09-01,16.657,1.557,Ürümqi,China,44.20N,87.20E
1853-10-01,5.599,2.031,Ürümqi,China,44.20N,87.20E
1853-11-01,-5.755000000000001,1.865,Ürümqi,China,44.20N,87.20E
1853-12-01,-11.947,1.975,Ürümqi,China,44.20N,87.20E
1854-01-01,-16.868,1.949,Ürümqi,China,44.20N,87.20E
1854-02-01,-12.724,2.3409999999999997,Ürümqi,China,44.20N,87.20E
1854-03-01,-1.3279999999999998,2.129,Ürümqi,China,44.20N,87.20E
1854-04-01,9.974,2.181,Ürümqi,China,44.20N,87.20E
1854-05-01,16.512,1.81,Ürümqi,China,44.20N,87.20E
1854-06-01,19.672,2.399,Ürümqi,China,44.20N,87.20E
1854-07-01,23.949,1.7630000000000001,Ürümqi,China,44.20N,87.20E
1854-08-01,23.193,1.45,Ürümqi,China,44.20N,87.20E
1854-09-01,16.509,1.5,Ürümqi,China,44.20N,87.20E
1854-10-01,7.821000000000001,1.7919999999999998,Ürümqi,China,44.20N,87.20E
1854-11-01,-4.1240000000000006,2.551,Ürümqi,China,44.20N,87.20E
1854-12-01,-12.515999999999998,2.512,Ürümqi,China,44.20N,87.20E
1855-01-01,-17.47,3.685,Ürümqi,China,44.20N,87.20E
1855-02-01,-9.436,2.945,Ürümqi,China,44.20N,87.20E
1855-03-01,-1.7890000000000001,2.117,Ürümqi,China,44.20N,87.20E
1855-04-01,11.019,2.1919999999999997,Ürümqi,China,44.20N,87.20E
1855-05-01,16.817,1.8719999999999999,Ürümqi,China,44.20N,87.20E
1855-06-01,21.709,1.617,Ürümqi,China,44.20N,87.20E
1855-07-01,23.314,1.409,Ürümqi,China,44.20N,87.20E
1855-08-01,22.587,1.314,Ürümqi,China,44.20N,87.20E
1855-09-01,15.848,1.432,Ürümqi,China,44.20N,87.20E
1855-10-01,6.752000000000002,1.6669999999999998,Ürümqi,China,44.20N,87.20E
1855-11-01,-4.088,2.0140000000000002,Ürümqi,China,44.20N,87.20E
1855-12-01,-12.72,2.897,Ürümqi,China,44.20N,87.20E
1856-01-01,-14.856,2.262,Ürümqi,China,44.20N,87.20E
1856-02-01,-14.04,2.331,Ürümqi,China,44.20N,87.20E
1856-03-01,-2.54,2.217,Ürümqi,China,44.20N,87.20E
1856-04-01,9.086,1.911,Ürümqi,China,44.20N,87.20E
1856-05-01,15.758,1.8980000000000001,Ürümqi,China,44.20N,87.20E
1856-06-01,21.068,2.122,Ürümqi,China,44.20N,87.20E
1856-07-01,24.076999999999998,1.412,Ürümqi,China,44.20N,87.20E
1856-08-01,21.636,1.614,Ürümqi,China,44.20N,87.20E
1856-09-01,14.85,1.5859999999999999,Ürümqi,China,44.20N,87.20E
1856-10-01,6.937,1.732,Ürümqi,China,44.20N,87.20E
1856-11-01,-3.3550000000000004,2.096,Ürümqi,China,44.20N,87.20E
1856-12-01,-9.828,3.398,Ürümqi,China,44.20N,87.20E
1857-01-01,-16.095,2.14,Ürümqi,China,44.20N,87.20E
1857-02-01,-13.709000000000001,2.246,Ürümqi,China,44.20N,87.20E
1857-03-01,-3.64,2.114,Ürümqi,China,44.20N,87.20E
1857-04-01,6.7090000000000005,1.922,Ürümqi,China,44.20N,87.20E
1857-05-01,15.109000000000002,2.1109999999999998,Ürümqi,China,44.20N,87.20E
1857-06-01,20.826999999999998,1.456,Ürümqi,China,44.20N,87.20E
1857-07-01,23.461,1.6640000000000001,Ürümqi,China,44.20N,87.20E
1857-08-01,21.853,1.578,Ürümqi,China,44.20N,87.20E
1857-09-01,16.022000000000002,1.4280000000000002,Ürümqi,China,44.20N,87.20E
1857-10-01,6.1880000000000015,1.656,Ürümqi,China,44.20N,87.20E
1857-11-01,-4.801,2.07,Ürümqi,China,44.20N,87.20E
1857-12-01,-9.902,2.734,Ürümqi,China,44.20N,87.20E
1858-01-01,-14.561,2.334,Ürümqi,China,44.20N,87.20E
1858-02-01,-12.136,2.206,Ürümqi,China,44.20N,87.20E
1858-03-01,-2.616,2.1,Ürümqi,China,44.20N,87.20E
1858-04-01,10.758,2.204,Ürümqi,China,44.20N,87.20E
1858-05-01,16.669999999999998,1.87,Ürümqi,China,44.20N,87.20E
1858-06-01,21.374,1.5330000000000001,Ürümqi,China,44.20N,87.20E
1858-07-01,22.759,1.3730000000000002,Ürümqi,China,44.20N,87.20E
1858-08-01,22.508000000000003,1.5290000000000001,Ürümqi,China,44.20N,87.20E
1858-09-01,15.592,1.615,Ürümqi,China,44.20N,87.20E
1858-10-01,7.026,1.756,Ürümqi,China,44.20N,87.20E
1858-11-01,-0.625,2.969,Ürümqi,China,44.20N,87.20E
1858-12-01,-13.575999999999999,2.324,Ürümqi,China,44.20N,87.20E
1859-01-01,-14.154000000000002,2.661,Ürümqi,China,44.20N,87.20E
1859-02-01,-11.904000000000002,2.1109999999999998,Ürümqi,China,44.20N,87.20E
1859-03-01,-0.563,2.342,Ürümqi,China,44.20N,87.20E
1859-04-01,10.901,2.222,Ürümqi,China,44.20N,87.20E
1859-05-01,17.317999999999998,1.594,Ürümqi,China,44.20N,87.20E
1859-06-01,20.669,1.66,Ürümqi,China,44.20N,87.20E
1859-07-01,24.349,1.945,Ürümqi,China,44.20N,87.20E
1859-08-01,22.397,1.45,Ürümqi,China,44.20N,87.20E
1859-09-01,14.786,1.514,Ürümqi,China,44.20N,87.20E
1859-10-01,7.138,1.886,Ürümqi,China,44.20N,87.20E
1859-11-01,-2.359,2.296,Ürümqi,China,44.20N,87.20E
1859-12-01,-11.337,2.969,Ürümqi,China,44.20N,87.20E
1860-01-01,-18.743,2.775,Ürümqi,China,44.20N,87.20E
1860-02-01,-13.548,2.301,Ürümqi,China,44.20N,87.20E
1860-03-01,-7.041,3.415,Ürümqi,China,44.20N,87.20E
1860-04-01,8.339,1.8319999999999999,Ürümqi,China,44.20N,87.20E
1860-05-01,17.726,2.168,Ürümqi,China,44.20N,87.20E
1860-06-01,21.313,1.4340000000000002,Ürümqi,China,44.20N,87.20E
1860-07-01,23.464000000000002,1.423,Ürümqi,China,44.20N,87.20E
1860-08-01,21.857,1.551,Ürümqi,China,44.20N,87.20E
1860-09-01,16.261,1.685,Ürümqi,China,44.20N,87.20E
1860-10-01,5.707000000000001,2.485,Ürümqi,China,44.20N,87.20E
1860-11-01,-4.763,2.142,Ürümqi,China,44.20N,87.20E
1860-12-01,-16.482,4.245,Ürümqi,China,44.20N,87.20E
1861-01-01,-19.758,3.1289999999999996,Ürümqi,China,44.20N,87.20E
1861-02-01,-14.358,2.963,Ürümqi,China,44.20N,87.20E
1861-03-01,-3.215,2.545,Ürümqi,China,44.20N,87.20E
1861-04-01,8.922,2.133,Ürümqi,China,44.20N,87.20E
1861-05-01,16.414,2.024,Ürümqi,China,44.20N,87.20E
1861-06-01,22.046,1.733,Ürümqi,China,44.20N,87.20E
1861-07-01,23.559,1.345,Ürümqi,China,44.20N,87.20E
1861-08-01,22.6,1.3659999999999999,Ürümqi,China,44.20N,87.20E
1861-09-01,15.937000000000001,1.4409999999999998,Ürümqi,China,44.20N,87.20E
1861-10-01,6.521,1.597,Ürümqi,China,44.20N,87.20E
1861-11-01,-2.3040000000000003,2.568,Ürümqi,China,44.20N,87.20E
1861-12-01,-11.595999999999998,2.9539999999999997,Ürümqi,China,44.20N,87.20E
1862-01-01,-21.306,4.71,Ürümqi,China,44.20N,87.20E
1862-02-01,-12.746,2.862,Ürümqi,China,44.20N,87.20E
1862-03-01,-4.104,2.555,Ürümqi,China,44.20N,87.20E
1862-04-01,7.0440000000000005,2.4859999999999998,Ürümqi,China,44.20N,87.20E
1862-05-01,17.053,2.099,Ürümqi,China,44.20N,87.20E
1862-06-01,20.192999999999998,1.5930000000000002,Ürümqi,China,44.20N,87.20E
1862-07-01,22.954,1.319,Ürümqi,China,44.20N,87.20E
1862-08-01,22.498,1.43,Ürümqi,China,44.20N,87.20E
1862-09-01,15.527999999999999,1.524,Ürümqi,China,44.20N,87.20E
1862-10-01,7.242999999999999,1.989,Ürümqi,China,44.20N,87.20E
1862-11-01,-5.678000000000001,2.1519999999999997,Ürümqi,China,44.20N,87.20E
1862-12-01,-14.372,2.701,Ürümqi,China,44.20N,87.20E
1863-01-01,-13.505,2.4130000000000003,Ürümqi,China,44.20N,87.20E
1863-02-01,-8.297999999999998,4.878,Ürümqi,China,44.20N,87.20E
1863-03-01,-2.157,2.079,Ürümqi,China,44.20N,87.20E
1863-04-01,10.229,2.488,Ürümqi,China,44.20N,87.20E
1863-05-01,17.854,1.86,Ürümqi,China,44.20N,87.20E
1863-06-01,21.349,1.825,Ürümqi,China,44.20N,87.20E
1863-07-01,23.391,1.7,Ürümqi,China,44.20N,87.20E
1863-08-01,22.203000000000003,1.351,Ürümqi,China,44.20N,87.20E
1863-09-01,14.546,1.732,Ürümqi,China,44.20N,87.20E
1863-10-01,6.35,1.642,Ürümqi,China,44.20N,87.20E
1863-11-01,-3.2,2.334,Ürümqi,China,44.20N,87.20E
1863-12-01,-13.605,2.633,Ürümqi,China,44.20N,87.20E
1864-01-01,-15.652000000000001,3.29,Ürümqi,China,44.20N,87.20E
1864-02-01,-15.379000000000001,4.0760000000000005,Ürümqi,China,44.20N,87.20E
1864-03-01,-4.013,2.457,Ürümqi,China,44.20N,87.20E
1864-04-01,7.376000000000001,2.0869999999999997,Ürümqi,China,44.20N,87.20E
1864-05-01,16.09,1.8619999999999999,Ürümqi,China,44.20N,87.20E
1864-06-01,20.346,1.565,Ürümqi,China,44.20N,87.20E
1864-07-01,23.838,1.416,Ürümqi,China,44.20N,87.20E
1864-08-01,21.248,1.474,Ürümqi,China,44.20N,87.20E
1864-09-01,15.297,1.672,Ürümqi,China,44.20N,87.20E
1864-10-01,7.6579999999999995,1.93,Ürümqi,China,44.20N,87.20E
1864-11-01,-3.0789999999999997,2.2569999999999997,Ürümqi,China,44.20N,87.20E
1864-12-01,-14.762,2.332,Ürümqi,China,44.20N,87.20E
1865-01-01,-15.541,2.093,Ürümqi,China,44.20N,87.20E
1865-02-01,-14.638,2.14,Ürümqi,China,44.20N,87.20E
1865-03-01,-4.721,2.806,Ürümqi,China,44.20N,87.20E
1865-04-01,8.999,1.999,Ürümqi,China,44.20N,87.20E
1865-05-01,17.384,1.922,Ürümqi,China,44.20N,87.20E
1865-06-01,22.456,1.4069999999999998,Ürümqi,China,44.20N,87.20E
1865-07-01,23.968000000000004,1.787,Ürümqi,China,44.20N,87.20E
1865-08-01,22.15,1.381,Ürümqi,China,44.20N,87.20E
1865-09-01,16.073,1.714,Ürümqi,China,44.20N,87.20E
1865-10-01,6.5280000000000005,1.7480000000000002,Ürümqi,China,44.20N,87.20E
1865-11-01,-4.138999999999999,2.298,Ürümqi,China,44.20N,87.20E
1865-12-01,-12.203,2.93,Ürümqi,China,44.20N,87.20E
1866-01-01,-13.625,2.52,Ürümqi,China,44.20N,87.20E
1866-02-01,-12.935,2.889,Ürümqi,China,44.20N,87.20E
1866-03-01,-3.377,2.6460000000000004,Ürümqi,China,44.20N,87.20E
1866-04-01,8.335,2.418,Ürümqi,China,44.20N,87.20E
1866-05-01,16.153,1.704,Ürümqi,China,44.20N,87.20E
1866-06-01,20.557,1.415,Ürümqi,China,44.20N,87.20E
1866-07-01,24.543000000000003,1.412,Ürümqi,China,44.20N,87.20E
1866-08-01,22.598000000000003,1.761,Ürümqi,China,44.20N,87.20E
1866-09-01,14.561,1.7409999999999999,Ürümqi,China,44.20N,87.20E
1866-10-01,5.459,2.353,Ürümqi,China,44.20N,87.20E
1866-11-01,-3.002,1.915,Ürümqi,China,44.20N,87.20E
1866-12-01,-8.908000000000003,2.525,Ürümqi,China,44.20N,87.20E
1867-01-01,-14.374,2.491,Ürümqi,China,44.20N,87.20E
1867-02-01,-12.677,2.255,Ürümqi,China,44.20N,87.20E
1867-03-01,-0.7470000000000001,2.443,Ürümqi,China,44.20N,87.20E
1867-04-01,11.425999999999998,2.039,Ürümqi,China,44.20N,87.20E
1867-05-01,16.271,1.617,Ürümqi,China,44.20N,87.20E
1867-06-01,21.594,1.495,Ürümqi,China,44.20N,87.20E
1867-07-01,24.019000000000002,1.39,Ürümqi,China,44.20N,87.20E
1867-08-01,22.144000000000002,1.495,Ürümqi,China,44.20N,87.20E
1867-09-01,16.245,1.466,Ürümqi,China,44.20N,87.20E
1867-10-01,6.109,2.3890000000000002,Ürümqi,China,44.20N,87.20E
1867-11-01,0.121,2.46,Ürümqi,China,44.20N,87.20E
1867-12-01,-9.357000000000001,2.785,Ürümqi,China,44.20N,87.20E
1868-01-01,-15.645,2.505,Ürümqi,China,44.20N,87.20E
1868-02-01,-14.014000000000001,2.293,Ürümqi,China,44.20N,87.20E
1868-03-01,-4.159,2.411,Ürümqi,China,44.20N,87.20E
1868-04-01,10.353,2.231,Ürümqi,China,44.20N,87.20E
1868-05-01,17.97,2.144,Ürümqi,China,44.20N,87.20E
1868-06-01,21.599,1.453,Ürümqi,China,44.20N,87.20E
1868-07-01,24.212,1.3119999999999998,Ürümqi,China,44.20N,87.20E
1868-08-01,22.245,1.308,Ürümqi,China,44.20N,87.20E
1868-09-01,16.262,1.4980000000000002,Ürümqi,China,44.20N,87.20E
1868-10-01,6.268000000000002,1.932,Ürümqi,China,44.20N,87.20E
1868-11-01,-4.41,2.194,Ürümqi,China,44.20N,87.20E
1868-12-01,-13.515,2.792,Ürümqi,China,44.20N,87.20E
1869-01-01,-17.192,2.5069999999999997,Ürümqi,China,44.20N,87.20E
1869-02-01,-10.470999999999998,2.718,Ürümqi,China,44.20N,87.20E
1869-03-01,-3.2230000000000003,2.553,Ürümqi,China,44.20N,87.20E
1869-04-01,9.982,3.014,Ürümqi,China,44.20N,87.20E
1869-05-01,17.12,1.7080000000000002,Ürümqi,China,44.20N,87.20E
1869-06-01,19.963,3.438,Ürümqi,China,44.20N,87.20E
1869-07-01,23.438000000000002,1.39,Ürümqi,China,44.20N,87.20E
1869-08-01,20.934,2.6319999999999997,Ürümqi,China,44.20N,87.20E
1869-09-01,17.026,1.433,Ürümqi,China,44.20N,87.20E
1869-10-01,6.1979999999999995,2.009,Ürümqi,China,44.20N,87.20E
1869-11-01,-3.819,2.457,Ürümqi,China,44.20N,87.20E
1869-12-01,-15.630999999999998,2.71,Ürümqi,China,44.20N,87.20E
1870-01-01,-18.136,2.174,Ürümqi,China,44.20N,87.20E
1870-02-01,-14.511,2.334,Ürümqi,China,44.20N,87.20E
1870-03-01,-2.714,2.145,Ürümqi,China,44.20N,87.20E
1870-04-01,9.63,1.63,Ürümqi,China,44.20N,87.20E
1870-05-01,17.675,1.4509999999999998,Ürümqi,China,44.20N,87.20E
1870-06-01,22.498,2.032,Ürümqi,China,44.20N,87.20E
1870-07-01,24.445999999999998,1.756,Ürümqi,China,44.20N,87.20E
1870-08-01,22.076,1.078,Ürümqi,China,44.20N,87.20E
1870-09-01,17.229,1.44,Ürümqi,China,44.20N,87.20E
1870-10-01,6.511,1.558,Ürümqi,China,44.20N,87.20E
1870-11-01,-5.186,2.432,Ürümqi,China,44.20N,87.20E
1870-12-01,-15.634,2.873,Ürümqi,China,44.20N,87.20E
1871-01-01,-17.0,2.146,Ürümqi,China,44.20N,87.20E
1871-02-01,-12.917,2.603,Ürümqi,China,44.20N,87.20E
1871-03-01,-2.452,1.939,Ürümqi,China,44.20N,87.20E
1871-04-01,10.048,1.683,Ürümqi,China,44.20N,87.20E
1871-05-01,15.943,1.474,Ürümqi,China,44.20N,87.20E
1871-06-01,21.12,1.442,Ürümqi,China,44.20N,87.20E
1871-07-01,24.201,1.591,Ürümqi,China,44.20N,87.20E
1871-08-01,23.447,1.396,Ürümqi,China,44.20N,87.20E
1871-09-01,16.447,1.72,Ürümqi,China,44.20N,87.20E
1871-10-01,6.702999999999999,1.851,Ürümqi,China,44.20N,87.20E
1871-11-01,-4.173,1.781,Ürümqi,China,44.20N,87.20E
1871-12-01,-12.658,1.9469999999999998,Ürümqi,China,44.20N,87.20E
1872-01-01,-18.997,2.072,Ürümqi,China,44.20N,87.20E
1872-02-01,-13.956,1.916,Ürümqi,China,44.20N,87.20E
1872-03-01,-2.392,1.94,Ürümqi,China,44.20N,87.20E
1872-04-01,6.5680000000000005,3.3510000000000004,Ürümqi,China,44.20N,87.20E
1872-05-01,16.522000000000002,1.912,Ürümqi,China,44.20N,87.20E
1872-06-01,20.825,1.3090000000000002,Ürümqi,China,44.20N,87.20E
1872-07-01,23.918000000000003,1.272,Ürümqi,China,44.20N,87.20E
1872-08-01,21.9,1.5630000000000002,Ürümqi,China,44.20N,87.20E
1872-09-01,16.067999999999998,1.2690000000000001,Ürümqi,China,44.20N,87.20E
1872-10-01,6.136,1.374,Ürümqi,China,44.20N,87.20E
1872-11-01,-3.7289999999999996,1.774,Ürümqi,China,44.20N,87.20E
1872-12-01,-11.795,2.386,Ürümqi,China,44.20N,87.20E
1873-01-01,-18.03,1.786,Ürümqi,China,44.20N,87.20E
1873-02-01,-11.239,2.481,Ürümqi,China,44.20N,87.20E
1873-03-01,-2.282,2.252,Ürümqi,China,44.20N,87.20E
1873-04-01,7.57,3.466,Ürümqi,China,44.20N,87.20E
1873-05-01,16.594,1.4909999999999999,Ürümqi,China,44.20N,87.20E
1873-06-01,20.967,1.79,Ürümqi,China,44.20N,87.20E
1873-07-01,24.918000000000003,1.77,Ürümqi,China,44.20N,87.20E
1873-08-01,22.768,1.2,Ürümqi,China,44.20N,87.20E
1873-09-01,16.867,1.405,Ürümqi,China,44.20N,87.20E
1873-10-01,7.723,1.551,Ürümqi,China,44.20N,87.20E
1873-11-01,-1.1140000000000003,2.963,Ürümqi,China,44.20N,87.20E
1873-12-01,-9.63,2.233,Ürümqi,China,44.20N,87.20E
1874-01-01,-14.395,2.006,Ürümqi,China,44.20N,87.20E
1874-02-01,-11.67,2.141,Ürümqi,China,44.20N,87.20E
1874-03-01,-2.529,1.999,Ürümqi,China,44.20N,87.20E
1874-04-01,11.387,1.76,Ürümqi,China,44.20N,87.20E
1874-05-01,18.343,1.585,Ürümqi,China,44.20N,87.20E
1874-06-01,22.674,1.361,Ürümqi,China,44.20N,87.20E
1874-07-01,23.85,2.003,Ürümqi,China,44.20N,87.20E
1874-08-01,22.734,1.3319999999999999,Ürümqi,China,44.20N,87.20E
1874-09-01,17.915,1.357,Ürümqi,China,44.20N,87.20E
1874-10-01,5.917000000000001,1.617,Ürümqi,China,44.20N,87.20E
1874-11-01,-3.023,1.735,Ürümqi,China,44.20N,87.20E
1874-12-01,-13.057,2.061,Ürümqi,China,44.20N,87.20E
1875-01-01,-15.549000000000001,2.0709999999999997,Ürümqi,China,44.20N,87.20E
1875-02-01,-14.133,3.214,Ürümqi,China,44.20N,87.20E
1875-03-01,-1.1760000000000002,1.5390000000000001,Ürümqi,China,44.20N,87.20E
1875-04-01,11.355,1.35,Ürümqi,China,44.20N,87.20E
1875-05-01,16.494,1.2570000000000001,Ürümqi,China,44.20N,87.20E
1875-06-01,22.636,1.193,Ürümqi,China,44.20N,87.20E
1875-07-01,24.559,0.9790000000000001,Ürümqi,China,44.20N,87.20E
1875-08-01,21.425,0.878,Ürümqi,China,44.20N,87.20E
1875-09-01,16.097,1.01,Ürümqi,China,44.20N,87.20E
1875-10-01,6.189,1.344,Ürümqi,China,44.20N,87.20E
1875-11-01,-5.152,1.324,Ürümqi,China,44.20N,87.20E
1875-12-01,-10.499,1.9569999999999999,Ürümqi,China,44.20N,87.20E
1876-01-01,-16.833,1.8359999999999999,Ürümqi,China,44.20N,87.20E
1876-02-01,-12.287,2.088,Ürümqi,China,44.20N,87.20E
1876-03-01,-3.2680000000000002,1.742,Ürümqi,China,44.20N,87.20E
1876-04-01,8.652000000000001,1.632,Ürümqi,China,44.20N,87.20E
1876-05-01,16.576999999999998,1.318,Ürümqi,China,44.20N,87.20E
1876-06-01,20.883000000000006,2.345,Ürümqi,China,44.20N,87.20E
1876-07-01,23.944000000000003,1.0290000000000001,Ürümqi,China,44.20N,87.20E
1876-08-01,22.028000000000002,0.976,Ürümqi,China,44.20N,87.20E
1876-09-01,16.27,1.083,Ürümqi,China,44.20N,87.20E
1876-10-01,6.902,1.589,Ürümqi,China,44.20N,87.20E
1876-11-01,-5.465,2.065,Ürümqi,China,44.20N,87.20E
1876-12-01,-13.052,1.801,Ürümqi,China,44.20N,87.20E
1877-01-01,-17.497,1.755,Ürümqi,China,44.20N,87.20E
1877-02-01,-14.438,1.993,Ürümqi,China,44.20N,87.20E
1877-03-01,-1.104,1.6130000000000002,Ürümqi,China,44.20N,87.20E
1877-04-01,7.655,1.994,Ürümqi,China,44.20N,87.20E
1877-05-01,16.097,1.23,Ürümqi,China,44.20N,87.20E
1877-06-01,22.719,2.039,Ürümqi,China,44.20N,87.20E
1877-07-01,23.991999999999997,0.982,Ürümqi,China,44.20N,87.20E
1877-08-01,23.267,1.374,Ürümqi,China,44.20N,87.20E
1877-09-01,17.552,1.661,Ürümqi,China,44.20N,87.20E
1877-10-01,6.821000000000001,1.354,Ürümqi,China,44.20N,87.20E
1877-11-01,-3.503,1.666,Ürümqi,China,44.20N,87.20E
1877-12-01,-16.990000000000002,5.871,Ürümqi,China,44.20N,87.20E
1878-01-01,-18.506,2.76,Ürümqi,China,44.20N,87.20E
1878-02-01,-12.371,1.746,Ürümqi,China,44.20N,87.20E
1878-03-01,-0.462,1.4780000000000002,Ürümqi,China,44.20N,87.20E
1878-04-01,9.664,1.689,Ürümqi,China,44.20N,87.20E
1878-05-01,16.308,2.35,Ürümqi,China,44.20N,87.20E
1878-06-01,20.89,1.666,Ürümqi,China,44.20N,87.20E
1878-07-01,24.636999999999997,1.46,Ürümqi,China,44.20N,87.20E
1878-08-01,22.851,1.4680000000000002,Ürümqi,China,44.20N,87.20E
1878-09-01,16.495,1.196,Ürümqi,China,44.20N,87.20E
1878-10-01,6.1450000000000005,1.4780000000000002,Ürümqi,China,44.20N,87.20E
1878-11-01,-2.6180000000000003,1.8259999999999998,Ürümqi,China,44.20N,87.20E
1878-12-01,-14.161,3.4189999999999996,Ürümqi,China,44.20N,87.20E
1879-01-01,-16.654999999999998,1.68,Ürümqi,China,44.20N,87.20E
