09,1.964,Lleida,Spain,40.99N,0.00W
1825-12-01,5.597,1.3559999999999999,Logroño,Spain,42.59N,2.18W
1826-01-01,1.702,1.4269999999999998,Logroño,Spain,42.59N,2.18W
1826-02-01,6.023,2.2,Logroño,Spain,42.59N,2.18W
1826-03-01,8.619,2.5660000000000003,Logroño,Spain,42.59N,2.18W
1826-04-01,10.767000000000001,3.7680000000000002,Logroño,Spain,42.59N,2.18W
1826-05-01,13.123,2.015,Logroño,Spain,42.59N,2.18W
1826-06-01,17.593,1.9769999999999999,Logroño,Spain,42.59N,2.18W
1826-07-01,20.279,1.6059999999999999,Logroño,Spain,42.59N,2.18W
1826-08-01,20.737,1.913,Logroño,Spain,42.59N,2.18W
1826-09-01,17.115,2.323,Logroño,Spain,42.59N,2.18W
1826-10-01,12.472999999999999,2.725,Logroño,Spain,42.59N,2.18W
1826-11-01,6.3740000000000006,1.0979999999999999,Logroño,Spain,42.59N,2.18W
1826-12-01,4.253,2.928,Logroño,Spain,42.59N,2.18W
1827-01-01,2.454,3.718,Logroño,Spain,42.59N,2.18W
1827-02-01,3.26,2.27,Logroño,Spain,42.59N,2.18W
1827-03-01,8.652999999999999,2.12,Logroño,Spain,42.59N,2.18W
1827-04-01,11.317,4.353,Logroño,Spain,42.59N,2.18W
1827-05-01,13.649000000000001,3.092,Logroño,Spain,42.59N,2.18W
1827-06-01,16.930999999999997,1.757,Logroño,Spain,42.59N,2.18W
1827-07-01,21.281999999999996,1.6669999999999998,Logroño,Spain,42.59N,2.18W
1827-08-01,19.371,1.544,Logroño,Spain,42.59N,2.18W
1827-09-01,16.617,0.9279999999999999,Logroño,Spain,42.59N,2.18W
1827-10-01,12.231000000000002,1.531,Logroño,Spain,42.59N,2.18W
1827-11-01,6.5070000000000014,1.099,Logroño,Spain,42.59N,2.18W
1827-12-01,5.013999999999999,3.821,Logroño,Spain,42.59N,2.18W
1828-01-01,5.355,3.674,Logroño,Spain,42.59N,2.18W
1828-02-01,5.486999999999999,2.77,Logroño,Spain,42.59N,2.18W
1828-03-01,8.327,2.677,Logroño,Spain,42.59N,2.18W
1828-04-01,10.795,2.638,Logroño,Spain,42.59N,2.18W
1828-05-01,14.264000000000001,2.1590000000000003,Logroño,Spain,42.59N,2.18W
1828-06-01,18.283,2.7310000000000003,Logroño,Spain,42.59N,2.18W
1828-07-01,19.192,2.175,Logroño,Spain,42.59N,2.18W
1828-08-01,18.941,1.796,Logroño,Spain,42.59N,2.18W
1828-09-01,16.894000000000002,1.129,Logroño,Spain,42.59N,2.18W
1828-10-01,12.237,1.999,Logroño,Spain,42.59N,2.18W
1828-11-01,8.588000000000001,1.8780000000000001,Logroño,Spain,42.59N,2.18W
1828-12-01,6.0089999999999995,2.1630000000000003,Logroño,Spain,42.59N,2.18W
1829-01-01,2.199,1.426,Logroño,Spain,42.59N,2.18W
1829-02-01,4.811,3.32,Logroño,Spain,42.59N,2.18W
1829-03-01,7.957000000000001,2.0869999999999997,Logroño,Spain,42.59N,2.18W
1829-04-01,9.979,1.965,Logroño,Spain,42.59N,2.18W
1829-05-01,14.234000000000002,3.3689999999999998,Logroño,Spain,42.59N,2.18W
1829-06-01,17.323,2.72,Logroño,Spain,42.59N,2.18W
1829-07-01,19.777,2.103,Logroño,Spain,42.59N,2.18W
1829-08-01,19.156,2.449,Logroño,Spain,42.59N,2.18W
1829-09-01,14.967,1.48,Logroño,Spain,42.59N,2.18W
1829-10-01,10.552999999999999,2.417,Logroño,Spain,42.59N,2.18W
1829-11-01,6.8450000000000015,1.656,Logroño,Spain,42.59N,2.18W
1829-12-01,1.6119999999999999,4.85,Logroño,Spain,42.59N,2.18W
1830-01-01,0.71,4.492,Logroño,Spain,42.59N,2.18W
1830-02-01,4.3279999999999985,1.999,Logroño,Spain,42.59N,2.18W
1830-03-01,9.523,1.5859999999999999,Logroño,Spain,42.59N,2.18W
1830-04-01,12.095999999999998,2.4530000000000003,Logroño,Spain,42.59N,2.18W
1830-05-01,14.224,1.835,Logroño,Spain,42.59N,2.18W
1830-06-01,16.543,3.165,Logroño,Spain,42.59N,2.18W
1830-07-01,20.976,2.498,Logroño,Spain,42.59N,2.18W
1830-08-01,19.461,2.7030000000000003,Logroño,Spain,42.59N,2.18W
1830-09-01,15.204,3.053,Logroño,Spain,42.59N,2.18W
1830-10-01,12.224,4.269,Logroño,Spain,42.59N,2.18W
1830-11-01,8.168000000000001,1.8559999999999999,Logroño,Spain,42.59N,2.18W
1830-12-01,3.735,2.289,Logroño,Spain,42.59N,2.18W
1831-01-01,3.8089999999999997,2.9410000000000003,Logroño,Spain,42.59N,2.18W
1831-02-01,6.395,6.236000000000001,Logroño,Spain,42.59N,2.18W
1831-03-01,9.142999999999999,5.004,Logroño,Spain,42.59N,2.18W
1831-04-01,10.368,1.78,Logroño,Spain,42.59N,2.18W
1831-05-01,13.991,3.437,Logroño,Spain,42.59N,2.18W
1831-06-01,17.712,2.494,Logroño,Spain,42.59N,2.18W
1831-07-01,19.792,1.954,Logroño,Spain,42.59N,2.18W
1831-08-01,19.293,2.372,Logroño,Spain,42.59N,2.18W
1831-09-01,15.946,2.173,Logroño,Spain,42.59N,2.18W
1831-10-01,13.373,1.222,Logroño,Spain,42.59N,2.18W
1831-11-01,7.941000000000002,6.01,Logroño,Spain,42.59N,2.18W
1831-12-01,4.482,3.742,Logroño,Spain,42.59N,2.18W
1832-01-01,2.827,1.6340000000000001,Logroño,Spain,42.59N,2.18W
1832-02-01,4.439,3.155,Logroño,Spain,42.59N,2.18W
1832-03-01,7.082999999999999,2.171,Logroño,Spain,42.59N,2.18W
1832-04-01,9.965,3.0039999999999996,Logroño,Spain,42.59N,2.18W
1832-05-01,13.875,2.8289999999999997,Logroño,Spain,42.59N,2.18W
1832-06-01,16.894000000000002,2.495,Logroño,Spain,42.59N,2.18W
1832-07-01,21.093000000000004,3.068,Logroño,Spain,42.59N,2.18W
1832-08-01,20.411,2.8689999999999998,Logroño,Spain,42.59N,2.18W
1832-09-01,16.957,3.228,Logroño,Spain,42.59N,2.18W
1832-10-01,12.459,1.673,Logroño,Spain,42.59N,2.18W
1832-11-01,7.126,1.105,Logroño,Spain,42.59N,2.18W
1832-12-01,3.936,4.419,Logroño,Spain,42.59N,2.18W
1833-01-01,3.0170000000000003,2.696,Logroño,Spain,42.59N,2.18W
1833-02-01,6.759,2.13,Logroño,Spain,42.59N,2.18W
1833-03-01,6.106,2.49,Logroño,Spain,42.59N,2.18W
1833-04-01,9.401,2.254,Logroño,Spain,42.59N,2.18W
1833-05-01,15.259,1.459,Logroño,Spain,42.59N,2.18W
1833-06-01,17.918,3.023,Logroño,Spain,42.59N,2.18W
1833-07-01,18.437,1.9140000000000001,Logroño,Spain,42.59N,2.18W
1833-08-01,18.913,1.6969999999999998,Logroño,Spain,42.59N,2.18W
1833-09-01,15.270999999999999,1.253,Logroño,Spain,42.59N,2.18W
1833-10-01,11.552,1.56,Logroño,Spain,42.59N,2.18W
1833-11-01,8.079,1.725,Logroño,Spain,42.59N,2.18W
1833-12-01,5.715,1.9809999999999999,Logroño,Spain,42.59N,2.18W
1834-01-01,6.174,4.342,Logroño,Spain,42.59N,2.18W
1834-02-01,5.489999999999998,2.668,Logroño,Spain,42.59N,2.18W
1834-03-01,8.686,1.754,Logroño,Spain,42.59N,2.18W
1834-04-01,10.12,2.3890000000000002,Logroño,Spain,42.59N,2.18W
1834-05-01,15.003,1.319,Logroño,Spain,42.59N,2.18W
1834-06-01,18.518,1.436,Logroño,Spain,42.59N,2.18W
1834-07-01,20.191,1.8,Logroño,Spain,42.59N,2.18W
1834-08-01,19.521,1.85,Logroño,Spain,42.59N,2.18W
1834-09-01,19.065,2.403,Logroño,Spain,42.59N,2.18W
1834-10-01,13.032,1.6669999999999998,Logroño,Spain,42.59N,2.18W
1834-11-01,8.355,2.773,Logroño,Spain,42.59N,2.18W
1834-12-01,4.4750000000000005,1.188,Logroño,Spain,42.59N,2.18W
1835-01-01,4.547,2.865,Logroño,Spain,42.59N,2.18W
1835-02-01,6.2410000000000005,1.777,Logroño,Spain,42.59N,2.18W
1835-03-01,7.665,2.026,Logroño,Spain,42.59N,2.18W
1835-04-01,10.075,1.933,Logroño,Spain,42.59N,2.18W
1835-05-01,13.365,1.024,Logroño,Spain,42.59N,2.18W
1835-06-01,16.36,1.796,Logroño,Spain,42.59N,2.18W
1835-07-01,20.92,1.903,Logroño,Spain,42.59N,2.18W
1835-08-01,19.649,1.2770000000000001,Logroño,Spain,42.59N,2.18W
1835-09-01,15.907,1.955,Logroño,Spain,42.59N,2.18W
1835-10-01,10.825,1.409,Logroño,Spain,42.59N,2.18W
1835-11-01,6.3950000000000005,1.294,Logroño,Spain,42.59N,2.18W
1835-12-01,2.2840000000000003,1.3090000000000002,Logroño,Spain,42.59N,2.18W
1836-01-01,3.5380000000000003,1.285,Logroño,Spain,42.59N,2.18W
1836-02-01,4.2410000000000005,2.006,Logroño,Spain,42.59N,2.18W
1836-03-01,8.604,1.1909999999999998,Logroño,Spain,42.59N,2.18W
1836-04-01,8.988999999999999,1.744,Logroño,Spain,42.59N,2.18W
1836-05-01,11.844000000000001,1.9280000000000002,Logroño,Spain,42.59N,2.18W
1836-06-01,17.999000000000002,2.677,Logroño,Spain,42.59N,2.18W
1836-07-01,21.369,1.0290000000000001,Logroño,Spain,42.59N,2.18W
1836-08-01,20.279,1.345,Logroño,Spain,42.59N,2.18W
1836-09-01,15.373,2.251,Logroño,Spain,42.59N,2.18W
1836-10-01,12.04,5.178,Logroño,Spain,42.59N,2.18W
1836-11-01,7.067,2.1430000000000002,Logroño,Spain,42.59N,2.18W
1836-12-01,3.956,2.662,Logroño,Spain,42.59N,2.18W
1837-01-01,3.128,3.02,Logroño,Spain,42.59N,2.18W
1837-02-01,6.189,1.936,Logroño,Spain,42.59N,2.18W
1837-03-01,4.7589999999999995,2.267,Logroño,Spain,42.59N,2.18W
1837-04-01,7.471,1.6119999999999999,Logroño,Spain,42.59N,2.18W
1837-05-01,12.162,2.531,Logroño,Spain,42.59N,2.18W
1837-06-01,18.882,2.835,Logroño,Spain,42.59N,2.18W
1837-07-01,20.824,1.5090000000000001,Logroño,Spain,42.59N,2.18W
1837-08-01,20.983,0.963,Logroño,Spain,42.59N,2.18W
1837-09-01,15.925999999999998,1.389,Logroño,Spain,42.59N,2.18W
1837-10-01,12.052999999999999,1.504,Logroño,Spain,42.59N,2.18W
1837-11-01,6.57,2.6010000000000004,Logroño,Spain,42.59N,2.18W
1837-12-01,5.432,2.727,Logroño,Spain,42.59N,2.18W
1838-01-01,2.3760000000000003,4.197,Logroño,Spain,42.59N,2.18W
1838-02-01,4.73,1.86,Logroño,Spain,42.59N,2.18W
1838-03-01,8.064,2.31,Logroño,Spain,42.59N,2.18W
1838-04-01,8.92,1.097,Logroño,Spain,42.59N,2.18W
1838-05-01,13.695,0.905,Logroño,Spain,42.59N,2.18W
1838-06-01,17.499000000000002,1.761,Logroño,Spain,42.59N,2.18W
1838-07-01,20.474,3.1180000000000003,Logroño,Spain,42.59N,2.18W
1838-08-01,20.29,2.6719999999999997,Logroño,Spain,42.59N,2.18W
1838-09-01,16.241,1.24,Logroño,Spain,42.59N,2.18W
1838-10-01,11.817,3.685,Logroño,Spain,42.59N,2.18W
1838-11-01,8.4,2.787,Logroño,Spain,42.59N,2.18W
1838-12-01,3.5890000000000004,2.625,Logroño,Spain,42.59N,2.18W
1839-01-01,2.8160000000000003,1.807,Logroño,Spain,42.59N,2.18W
1839-02-01,5.106,2.092,Logroño,Spain,42.59N,2.18W
1839-03-01,7.672000000000001,1.736,Logroño,Spain,42.59N,2.18W
1839-04-01,9.566,1.5330000000000001,Logroño,Spain,42.59N,2.18W
1839-05-01,13.179,1.238,Logroño,Spain,42.59N,2.18W
1839-06-01,18.142,1.123,Logroño,Spain,42.59N,2.18W
1839-07-01,20.17,2.897,Logroño,Spain,42.59N,2.18W
1839-08-01,19.982,1.774,Logroño,Spain,42.59N,2.18W
1839-09-01,15.700999999999999,1.274,Logroño,Spain,42.59N,2.18W
1839-10-01,11.445,1.9780000000000002,Logroño,Spain,42.59N,2.18W
1839-11-01,7.526000000000002,2.086,Logroño,Spain,42.59N,2.18W
1839-12-01,5.58,2.26,Logroño,Spain,42.59N,2.18W
1840-01-01,4.2780000000000005,2.1830000000000003,Logroño,Spain,42.59N,2.18W
1840-02-01,4.355,2.5660000000000003,Logroño,Spain,42.59N,2.18W
1840-03-01,4.481999999999998,1.761,Logroño,Spain,42.59N,2.18W
1840-04-01,9.514,2.609,Logroño,Spain,42.59N,2.18W
1840-05-01,14.009,1.248,Logroño,Spain,42.59N,2.18W
1840-06-01,19.134,1.485,Logroño,Spain,42.59N,2.18W
1840-07-01,19.556,1.391,Logroño,Spain,42.59N,2.18W
1840-08-01,20.866,1.906,Logroño,Spain,42.59N,2.18W
1840-09-01,16.016,1.645,Logroño,Spain,42.59N,2.18W
1840-10-01,11.485999999999999,2.358,Logroño,Spain,42.59N,2.18W
1840-11-01,7.760000000000002,3.45,Logroño,Spain,42.59N,2.18W
1840-12-01,2.3380000000000005,1.949,Logroño,Spain,42.59N,2.18W
1841-01-01,2.4019999999999997,2.552,Logroño,Spain,42.59N,2.18W
1841-02-01,4.9529999999999985,1.453,Logroño,Spain,42.59N,2.18W
1841-03-01,9.083,4.172,Logroño,Spain,42.59N,2.18W
1841-04-01,10.004,2.395,Logroño,Spain,42.59N,2.18W
1841-05-01,14.938,1.263,Logroño,Spain,42.59N,2.18W
1841-06-01,16.348,1.091,Logroño,Spain,42.59N,2.18W
1841-07-01,18.736,1.535,Logroño,Spain,42.59N,2.18W
1841-08-01,19.672,1.723,Logroño,Spain,42.59N,2.18W
1841-09-01,17.294,0.9640000000000001,Logroño,Spain,42.59N,2.18W
1841-10-01,11.744000000000002,1.217,Logroño,Spain,42.59N,2.18W
1841-11-01,7.706,0.812,Logroño,Spain,42.59N,2.18W
1841-12-01,4.431,2.228,Logroño,Spain,42.59N,2.18W
1842-01-01,0.8599999999999999,2.229,Logroño,Spain,42.59N,2.18W
1842-02-01,5.071000000000001,2.028,Logroño,Spain,42.59N,2.18W
1842-03-01,8.965,2.0709999999999997,Logroño,Spain,42.59N,2.18W
1842-04-01,8.593,2.108,Logroño,Spain,42.59N,2.18W
1842-05-01,14.594000000000001,1.624,Logroño,Spain,42.59N,2.18W
1842-06-01,20.127,1.808,Logroño,Spain,42.59N,2.18W
1842-07-01,20.949,2.312,Logroño,Spain,42.59N,2.18W
1842-08-01,20.356,0.865,Logroño,Spain,42.59N,2.18W
1842-09-01,15.806,1.1079999999999999,Logroño,Spain,42.59N,2.18W
1842-10-01,9.879,0.778,Logroño,Spain,42.59N,2.18W
1842-11-01,6.432,1.435,Logroño,Spain,42.59N,2.18W
1842-12-01,4.758,1.724,Logroño,Spain,42.59N,2.18W
1843-01-01,4.561,2.089,Logroño,Spain,42.59N,2.18W
1843-02-01,5.949,1.44,Logroño,Spain,42.59N,2.18W
1843-03-01,7.462000000000001,2.0709999999999997,Logroño,Spain,42.59N,2.18W
1843-04-01,10.825999999999999,1.048,Logroño,Spain,42.59N,2.18W
1843-05-01,13.345,1.121,Logroño,Spain,42.59N,2.18W
1843-06-01,15.965,1.482,Logroño,Spain,42.59N,2.18W
1843-07-01,19.207,1.308,Logroño,Spain,42.59N,2.18W
1843-08-01,19.8,1.3159999999999998,Logroño,Spain,42.59N,2.18W
1843-09-01,17.71,1.141,Logroño,Spain,42.59N,2.18W
1843-10-01,12.619000000000002,0.9640000000000001,Logroño,Spain,42.59N,2.18W
1843-11-01,6.7589999999999995,1.239,Logroño,Spain,42.59N,2.18W
1843-12-01,4.865,3.077,Logroño,Spain,42.59N,2.18W
1844-01-01,3.471,1.2570000000000001,Logroño,Spain,42.59N,2.18W
1844-02-01,4.35,1.3,Logroño,Spain,42.59N,2.18W
1844-03-01,7.324,2.145,Logroño,Spain,42.59N,2.18W
1844-04-01,11.714,1.069,Logroño,Spain,42.59N,2.18W
1844-05-01,12.905,1.235,Logroño,Spain,42.59N,2.18W
1844-06-01,18.519000000000002,1.014,Logroño,Spain,42.59N,2.18W
1844-07-01,20.383,1.113,Logroño,Spain,42.59N,2.18W
1844-08-01,18.745,1.854,Logroño,Spain,42.59N,2.18W
1844-09-01,17.112000000000002,0.812,Logroño,Spain,42.59N,2.18W
1844-10-01,11.86,1.4,Logroño,Spain,42.59N,2.18W
1844-11-01,7.681,1.067,Logroño,Spain,42.59N,2.18W
1844-12-01,3.123,1.436,Logroño,Spain,42.59N,2.18W
1845-01-01,4.143,1.274,Logroño,Spain,42.59N,2.18W
1845-02-01,2.8999999999999995,2.298,Logroño,Spain,42.59N,2.18W
1845-03-01,6.516,1.073,Logroño,Spain,42.59N,2.18W
1845-04-01,10.047,1.245,Logroño,Spain,42.59N,2.18W
1845-05-01,12.218,1.2229999999999999,Logroño,Spain,42.59N,2.18W
1845-06-01,17.484,1.399,Logroño,Spain,42.59N,2.18W
1845-07-01,19.06,1.113,Logroño,Spain,42.59N,2.18W
1845-08-01,18.254,0.862,Logroño,Spain,42.59N,2.18W
1845-09-01,16.917,1.385,Logroño,Spain,42.59N,2.18W
1845-10-01,12.380999999999998,1.4369999999999998,Logroño,Spain,42.59N,2.18W
1845-11-01,8.317,1.1340000000000001,Logroño,Spain,42.59N,2.18W
1845-12-01,4.5360000000000005,1.7069999999999999,Logroño,Spain,42.59N,2.18W
1846-01-01,5.7810000000000015,1.7409999999999999,Logroño,Spain,42.59N,2.18W
1846-02-01,7.258999999999999,2.1919999999999997,Logroño,Spain,42.59N,2.18W
1846-03-01,8.683,1.618,Logroño,Spain,42.59N,2.18W
1846-04-01,10.017000000000001,1.864,Logroño,Spain,42.59N,2.18W
1846-05-01,14.396,1.788,Logroño,Spain,42.59N,2.18W
1846-06-01,20.143,1.9809999999999999,Logroño,Spain,42.59N,2.18W
1846-07-01,21.612,1.7590000000000001,Logroño,Spain,42.59N,2.18W
1846-08-01,20.321,1.472,Logroño,Spain,42.59N,2.18W
1846-09-01,17.84,1.561,Logroño,Spain,42.59N,2.18W
1846-10-01,10.717,1.4509999999999998,Logroño,Spain,42.59N,2.18W
1846-11-01,7.5630000000000015,1.764,Logroño,Spain,42.59N,2.18W
1846-12-01,1.5800000000000003,1.318,Logroño,Spain,42.59N,2.18W
1847-01-01,4.468,4.711,Logroño,Spain,42.59N,2.18W
1847-02-01,4.109,1.495,Logroño,Spain,42.59N,2.18W
1847-03-01,6.704,1.4880000000000002,Logroño,Spain,42.59N,2.18W
1847-04-01,9.121,0.943,Logroño,Spain,42.59N,2.18W
1847-05-01,15.19,0.902,Logroño,Spain,42.59N,2.18W
1847-06-01,16.755,1.0979999999999999,Logroño,Spain,42.59N,2.18W
1847-07-01,20.758000000000003,1.256,Logroño,Spain,42.59N,2.18W
1847-08-01,19.574,1.3719999999999999,Logroño,Spain,42.59N,2.18W
1847-09-01,16.482,1.042,Logroño,Spain,42.59N,2.18W
1847-10-01,12.642999999999999,1.021,Logroño,Spain,42.59N,2.18W
1847-11-01,7.536,1.1179999999999999,Logroño,Spain,42.59N,2.18W
1847-12-01,4.0600000000000005,1.746,Logroño,Spain,42.59N,2.18W
1848-01-01,1.028,1.25,Logroño,Spain,42.59N,2.18W
1848-02-01,5.917000000000001,2.009,Logroño,Spain,42.59N,2.18W
1848-03-01,6.834,1.095,Logroño,Spain,42.59N,2.18W
1848-04-01,10.056,1.295,Logroño,Spain,42.59N,2.18W
1848-05-01,14.877,1.3840000000000001,Logroño,Spain,42.59N,2.18W
1848-06-01,17.032,1.891,Logroño,Spain,42.59N,2.18W
1848-07-01,20.35,1.598,Logroño,Spain,42.59N,2.18W
1848-08-01,19.719,1.4469999999999998,Logroño,Spain,42.59N,2.18W
1848-09-01,16.68,1.396,Logroño,Spain,42.59N,2.18W
1848-10-01,11.378,1.396,Logroño,Spain,42.59N,2.18W
1848-11-01,6.194000000000001,1.067,Logroño,Spain,42.59N,2.18W
1848-12-01,4.888,1.3230000000000002,Logroño,Spain,42.59N,2.18W
1849-01-01,4.87,1.32,Logroño,Spain,42.59N,2.18W
1849-02-01,6.589,1.334,Logroño,Spain,42.59N,2.18W
1849-03-01,7.167000000000001,1.745,Logroño,Spain,42.59N,2.18W
1849-04-01,8.488,1.59,Logroño,Spain,42.59N,2.18W
1849-05-01,14.01,1.025,Logroño,Spain,42.59N,2.18W
1849-06-01,18.417,1.4669999999999999,Logroño,Spain,42.59N,2.18W
1849-07-01,20.673000000000002,1.08,Logroño,Spain,42.59N,2.18W
1849-08-01,19.732,1.382,Logroño,Spain,42.59N,2.18W
1849-09-01,16.447,1.348,Logroño,Spain,42.59N,2.18W
1849-10-01,12.478000000000002,1.396,Logroño,Spain,42.59N,2.18W
1849-11-01,6.6370000000000005,1.4969999999999999,Logroño,Spain,42.59N,2.18W
1849-12-01,3.367,1.36,Logroño,Spain,42.59N,2.18W
1850-01-01,2.377,1.6669999999999998,Logroño,Spain,42.59N,2.18W
1850-02-01,7.106999999999998,1.676,Logroño,Spain,42.59N,2.18W
1850-03-01,7.295,2.7089999999999996,Logroño,Spain,42.59N,2.18W
1850-04-01,11.116,1.8259999999999998,Logroño,Spain,42.59N,2.18W
1850-05-01,12.636,0.7829999999999999,Logroño,Spain,42.59N,2.18W
1850-06-01,17.977,0.997,Logroño,Spain,42.59N,2.18W
1850-07-01,20.044,0.977,Logroño,Spain,42.59N,2.18W
1850-08-01,19.56,1.036,Logroño,Spain,42.59N,2.18W
1850-09-01,16.489,1.3880000000000001,Logroño,Spain,42.59N,2.18W
1850-10-01,10.517999999999999,0.851,Logroño,Spain,42.59N,2.18W
1850-11-01,7.95,1.6480000000000001,Logroño,Spain,42.59N,2.18W
1850-12-01,4.3420000000000005,1.449,Logroño,Spain,42.59N,2.18W
1851-01-01,4.579,1.0190000000000001,Logroño,Spain,42.59N,2.18W
1851-02-01,4.47,0.843,Logroño,Spain,42.59N,2.18W
1851-03-01,6.6610000000000005,1.5219999999999998,Logroño,Spain,42.59N,2.18W
1851-04-01,10.005,2.114,Logroño,Spain,42.59N,2.18W
1851-05-01,12.042,1.4180000000000001,Logroño,Spain,42.59N,2.18W
1851-06-01,18.123,1.275,Logroño,Spain,42.59N,2.18W
1851-07-01,19.22,1.587,Logroño,Spain,42.59N,2.18W
1851-08-01,20.455,1.735,Logroño,Spain,42.59N,2.18W
1851-09-01,15.794,1.8090000000000002,Logroño,Spain,42.59N,2.18W
1851-10-01,12.572,2.697,Logroño,Spain,42.59N,2.18W
1851-11-01,4.434,0.919,Logroño,Spain,42.59N,2.18W
1851-12-01,2.805,3.2689999999999997,Logroño,Spain,42.59N,2.18W
1852-01-01,5.471,2.835,Logroño,Spain,42.59N,2.18W
1852-02-01,4.455,1.107,Logroño,Spain,42.59N,2.18W
1852-03-01,7.532999999999999,1.155,Logroño,Spain,42.59N,2.18W
1852-04-01,10.328,1.505,Logroño,Spain,42.59N,2.18W
1852-05-01,13.438,0.7290000000000001,Logroño,Spain,42.59N,2.18W
1852-06-01,16.502,1.139,Logroño,Spain,42.59N,2.18W
1852-07-01,20.976999999999997,1.6580000000000001,Logroño,Spain,42.59N,2.18W
1852-08-01,19.916,2.262,Logroño,Spain,42.59N,2.18W
1852-09-01,16.915,1.713,Logroño,Spain,42.59N,2.18W
1852-10-01,12.315999999999999,1.008,Logroño,Spain,42.59N,2.18W
1852-11-01,10.234,1.611,Logroño,Spain,42.59N,2.18W
1852-12-01,7.227,1.4240000000000002,Logroño,Spain,42.59N,2.18W
1853-01-01,5.956,1.4980000000000002,Logroño,Spain,42.59N,2.18W
1853-02-01,2.209,1.028,Logroño,Spain,42.59N,2.18W
1853-03-01,4.6850000000000005,1.278,Logroño,Spain,42.59N,2.18W
1853-04-01,10.001,1.192,Logroño,Spain,42.59N,2.18W
1853-05-01,12.047,0.657,Logroño,Spain,42.59N,2.18W
1853-06-01,15.814,0.787,Logroño,Spain,42.59N,2.18W
1853-07-01,19.074,0.9420000000000001,Logroño,Spain,42.59N,2.18W
1853-08-01,19.599,0.8009999999999999,Logroño,Spain,42.59N,2.18W
1853-09-01,16.093,0.7070000000000001,Logroño,Spain,42.59N,2.18W
1853-10-01,11.623,0.841,Logroño,Spain,42.59N,2.18W
1853-11-01,7.4239999999999995,1.8769999999999998,Logroño,Spain,42.59N,2.18W
1853-12-01,1.9590000000000003,2.181,Logroño,Spain,42.59N,2.18W
1854-01-01,3.97,1.886,Logroño,Spain,42.59N,2.18W
1854-02-01,4.392,1.147,Logroño,Spain,42.59N,2.18W
1854-03-01,7.903,0.925,Logroño,Spain,42.59N,2.18W
1854-04-01,11.175999999999998,1.5859999999999999,Logroño,Spain,42.59N,2.18W
1854-05-01,12.683,0.6579999999999999,Logroño,Spain,42.59N,2.18W
1854-06-01,15.886,1.804,Logroño,Spain,42.59N,2.18W
1854-07-01,19.515,1.66,Logroño,Spain,42.59N,2.18W
1854-08-01,19.757,1.6469999999999998,Logroño,Spain,42.59N,2.18W
1854-09-01,18.413,1.308,Logroño,Spain,42.59N,2.18W
1854-10-01,12.569,1.085,Logroño,Spain,42.59N,2.18W
1854-11-01,5.8100000000000005,1.4180000000000001,Logroño,Spain,42.59N,2.18W
1854-12-01,4.186,2.28,Logroño,Spain,42.59N,2.18W
1855-01-01,1.4460000000000002,2.571,Logroño,Spain,42.59N,2.18W
1855-02-01,5.632999999999999,2.1830000000000003,Logroño,Spain,42.59N,2.18W
1855-03-01,6.813,0.96,Logroño,Spain,42.59N,2.18W
1855-04-01,9.899,1.364,Logroño,Spain,42.59N,2.18W
1855-05-01,11.512,1.248,Logroño,Spain,42.59N,2.18W
1855-06-01,15.317,0.6940000000000001,Logroño,Spain,42.59N,2.18W
1855-07-01,19.192,1.011,Logroño,Spain,42.59N,2.18W
1855-08-01,20.633000000000003,0.6,Logroño,Spain,42.59N,2.18W
1855-09-01,17.018,0.691,Logroño,Spain,42.59N,2.18W
1855-10-01,12.427999999999999,1.693,Logroño,Spain,42.59N,2.18W
1855-11-01,6.2,0.764,Logroño,Spain,42.59N,2.18W
1855-12-01,3.1820000000000004,2.8339999999999996,Logroño,Spain,42.59N,2.18W
1856-01-01,6.551,1.422,Logroño,Spain,42.59N,2.18W
1856-02-01,6.377000000000001,1.263,Logroño,Spain,42.59N,2.18W
1856-03-01,8.435,2.263,Logroño,Spain,42.59N,2.18W
1856-04-01,9.968,1.125,Logroño,Spain,42.59N,2.18W
1856-05-01,13.182,1.8969999999999998,Logroño,Spain,42.59N,2.18W
1856-06-01,17.655,1.989,Logroño,Spain,42.59N,2.18W
1856-07-01,20.675,1.177,Logroño,Spain,42.59N,2.18W
1856-08-01,21.305,1.411,Logroño,Spain,42.59N,2.18W
1856-09-01,16.064,2.2159999999999997,Logroño,Spain,42.59N,2.18W
1856-10-01,13.057,0.884,Logroño,Spain,42.59N,2.18W
1856-11-01,6.574,0.5329999999999999,Logroño,Spain,42.59N,2.18W
1856-12-01,4.787,1.5959999999999999,Logroño,Spain,42.59N,2.18W
1857-01-01,2.909,1.253,Logroño,Spain,42.59N,2.18W
1857-02-01,4.582,1.516,Logroño,Spain,42.59N,2.18W
1857-03-01,7.705,1.683,Logroño,Spain,42.59N,2.18W
1857-04-01,9.533,0.467,Logroño,Spain,42.59N,2.18W
1857-05-01,12.708,1.2009999999999998,Logroño,Spain,42.59N,2.18W
1857-06-01,17.6,0.92,Logroño,Spain,42.59N,2.18W
