5.79,0.29,Chungho,Taiwan,24.92N,120.59E
1914-06-01,25.436,0.369,Ciampea,Indonesia,7.23S,106.22E
1914-07-01,24.851,0.496,Ciampea,Indonesia,7.23S,106.22E
1914-08-01,24.711,0.45899999999999996,Ciampea,Indonesia,7.23S,106.22E
1914-09-01,25.301,0.42,Ciampea,Indonesia,7.23S,106.22E
1914-10-01,26.203000000000003,0.428,Ciampea,Indonesia,7.23S,106.22E
1914-11-01,26.294,0.36700000000000005,Ciampea,Indonesia,7.23S,106.22E
1914-12-01,25.87,0.42200000000000004,Ciampea,Indonesia,7.23S,106.22E
1915-01-01,25.978,0.377,Ciampea,Indonesia,7.23S,106.22E
1915-02-01,25.999,0.425,Ciampea,Indonesia,7.23S,106.22E
1915-03-01,26.375,0.726,Ciampea,Indonesia,7.23S,106.22E
1915-04-01,26.319000000000003,0.5,Ciampea,Indonesia,7.23S,106.22E
1915-05-01,26.422,0.425,Ciampea,Indonesia,7.23S,106.22E
1915-06-01,25.916999999999998,0.34700000000000003,Ciampea,Indonesia,7.23S,106.22E
1915-07-01,25.474,0.45799999999999996,Ciampea,Indonesia,7.23S,106.22E
1915-08-01,25.225,0.413,Ciampea,Indonesia,7.23S,106.22E
1915-09-01,25.246,0.381,Ciampea,Indonesia,7.23S,106.22E
1915-10-01,25.622,0.247,Ciampea,Indonesia,7.23S,106.22E
1915-11-01,25.655,0.441,Ciampea,Indonesia,7.23S,106.22E
1915-12-01,25.581,0.509,Ciampea,Indonesia,7.23S,106.22E
1916-01-01,25.52,0.598,Ciampea,Indonesia,7.23S,106.22E
1916-02-01,25.776999999999997,0.569,Ciampea,Indonesia,7.23S,106.22E
1916-03-01,25.987,0.5429999999999999,Ciampea,Indonesia,7.23S,106.22E
1916-04-01,26.006999999999998,0.473,Ciampea,Indonesia,7.23S,106.22E
1916-05-01,25.764,0.32899999999999996,Ciampea,Indonesia,7.23S,106.22E
1916-06-01,25.531999999999996,0.33899999999999997,Ciampea,Indonesia,7.23S,106.22E
1916-07-01,25.272,0.5660000000000001,Ciampea,Indonesia,7.23S,106.22E
1916-08-01,25.145000000000003,0.585,Ciampea,Indonesia,7.23S,106.22E
1916-09-01,25.428,0.499,Ciampea,Indonesia,7.23S,106.22E
1916-10-01,25.278,0.568,Ciampea,Indonesia,7.23S,106.22E
1916-11-01,25.014000000000006,0.445,Ciampea,Indonesia,7.23S,106.22E
1916-12-01,25.054000000000002,0.55,Ciampea,Indonesia,7.23S,106.22E
1917-01-01,25.101,0.532,Ciampea,Indonesia,7.23S,106.22E
1917-02-01,25.391,0.396,Ciampea,Indonesia,7.23S,106.22E
1917-03-01,25.695,0.457,Ciampea,Indonesia,7.23S,106.22E
1917-04-01,25.66,0.27699999999999997,Ciampea,Indonesia,7.23S,106.22E
1917-05-01,25.617,0.316,Ciampea,Indonesia,7.23S,106.22E
1917-06-01,25.35,0.272,Ciampea,Indonesia,7.23S,106.22E
1917-07-01,25.35,0.489,Ciampea,Indonesia,7.23S,106.22E
1917-08-01,25.017000000000003,0.462,Ciampea,Indonesia,7.23S,106.22E
1917-09-01,25.121,0.33399999999999996,Ciampea,Indonesia,7.23S,106.22E
1917-10-01,24.781999999999996,0.342,Ciampea,Indonesia,7.23S,106.22E
1917-11-01,25.416,0.455,Ciampea,Indonesia,7.23S,106.22E
1917-12-01,24.619,0.467,Ciampea,Indonesia,7.23S,106.22E
1918-01-01,24.655,0.512,Ciampea,Indonesia,7.23S,106.22E
1918-02-01,24.595,0.302,Ciampea,Indonesia,7.23S,106.22E
1918-03-01,25.392,0.41600000000000004,Ciampea,Indonesia,7.23S,106.22E
1918-04-01,25.535,0.315,Ciampea,Indonesia,7.23S,106.22E
1918-05-01,25.844,0.34700000000000003,Ciampea,Indonesia,7.23S,106.22E
1918-06-01,25.039,0.591,Ciampea,Indonesia,7.23S,106.22E
1918-07-01,24.978,0.358,Ciampea,Indonesia,7.23S,106.22E
1918-08-01,24.836,0.39299999999999996,Ciampea,Indonesia,7.23S,106.22E
1918-09-01,25.349,0.368,Ciampea,Indonesia,7.23S,106.22E
1918-10-01,25.671,0.461,Ciampea,Indonesia,7.23S,106.22E
1918-11-01,25.855,0.489,Ciampea,Indonesia,7.23S,106.22E
1918-12-01,25.656999999999996,0.315,Ciampea,Indonesia,7.23S,106.22E
1919-01-01,25.756,0.657,Ciampea,Indonesia,7.23S,106.22E
1919-02-01,26.122,0.542,Ciampea,Indonesia,7.23S,106.22E
1919-03-01,26.381999999999998,0.529,Ciampea,Indonesia,7.23S,106.22E
1919-04-01,26.19,0.604,Ciampea,Indonesia,7.23S,106.22E
1919-05-01,25.835,0.434,Ciampea,Indonesia,7.23S,106.22E
1919-06-01,25.443,0.344,Ciampea,Indonesia,7.23S,106.22E
1919-07-01,24.874000000000002,0.34299999999999997,Ciampea,Indonesia,7.23S,106.22E
1919-08-01,24.988000000000003,0.336,Ciampea,Indonesia,7.23S,106.22E
1919-09-01,25.331999999999997,0.342,Ciampea,Indonesia,7.23S,106.22E
1919-10-01,25.394,0.564,Ciampea,Indonesia,7.23S,106.22E
1919-11-01,25.337000000000003,0.47,Ciampea,Indonesia,7.23S,106.22E
1919-12-01,25.651999999999997,0.46799999999999997,Ciampea,Indonesia,7.23S,106.22E
1920-01-01,25.39,0.499,Ciampea,Indonesia,7.23S,106.22E
1920-02-01,25.726999999999997,0.528,Ciampea,Indonesia,7.23S,106.22E
1920-03-01,25.603,0.35700000000000004,Ciampea,Indonesia,7.23S,106.22E
1920-04-01,25.675,0.603,Ciampea,Indonesia,7.23S,106.22E
1920-05-01,25.638,0.524,Ciampea,Indonesia,7.23S,106.22E
1920-06-01,25.479,0.594,Ciampea,Indonesia,7.23S,106.22E
1920-07-01,25.122,0.33399999999999996,Ciampea,Indonesia,7.23S,106.22E
1920-08-01,24.736,0.445,Ciampea,Indonesia,7.23S,106.22E
1920-09-01,25.14,0.259,Ciampea,Indonesia,7.23S,106.22E
1920-10-01,24.848000000000003,0.452,Ciampea,Indonesia,7.23S,106.22E
1920-11-01,25.715999999999998,0.879,Ciampea,Indonesia,7.23S,106.22E
1920-12-01,25.545,0.785,Ciampea,Indonesia,7.23S,106.22E
1921-01-01,25.594,0.6709999999999999,Ciampea,Indonesia,7.23S,106.22E
1921-02-01,25.728,0.49,Ciampea,Indonesia,7.23S,106.22E
1921-03-01,25.930999999999997,0.358,Ciampea,Indonesia,7.23S,106.22E
1921-04-01,25.955,0.544,Ciampea,Indonesia,7.23S,106.22E
1921-05-01,26.147,0.462,Ciampea,Indonesia,7.23S,106.22E
1921-06-01,25.538,0.40700000000000003,Ciampea,Indonesia,7.23S,106.22E
1921-07-01,25.204,0.413,Ciampea,Indonesia,7.23S,106.22E
1921-08-01,25.215999999999998,0.423,Ciampea,Indonesia,7.23S,106.22E
1921-09-01,25.256999999999998,0.54,Ciampea,Indonesia,7.23S,106.22E
1921-10-01,25.313,0.82,Ciampea,Indonesia,7.23S,106.22E
1921-11-01,25.199,0.625,Ciampea,Indonesia,7.23S,106.22E
1921-12-01,25.268,0.701,Ciampea,Indonesia,7.23S,106.22E
1922-01-01,25.668000000000003,0.508,Ciampea,Indonesia,7.23S,106.22E
1922-02-01,25.445999999999998,0.345,Ciampea,Indonesia,7.23S,106.22E
1922-03-01,25.944000000000003,0.48,Ciampea,Indonesia,7.23S,106.22E
1922-04-01,26.19,0.317,Ciampea,Indonesia,7.23S,106.22E
1922-05-01,25.712,0.419,Ciampea,Indonesia,7.23S,106.22E
1922-06-01,25.484,0.37,Ciampea,Indonesia,7.23S,106.22E
1922-07-01,25.035999999999998,0.457,Ciampea,Indonesia,7.23S,106.22E
1922-08-01,25.057,0.583,Ciampea,Indonesia,7.23S,106.22E
1922-09-01,25.197,0.37200000000000005,Ciampea,Indonesia,7.23S,106.22E
1922-10-01,25.156,0.508,Ciampea,Indonesia,7.23S,106.22E
1922-11-01,25.398000000000003,0.552,Ciampea,Indonesia,7.23S,106.22E
1922-12-01,25.433000000000003,0.38,Ciampea,Indonesia,7.23S,106.22E
1923-01-01,25.164,0.602,Ciampea,Indonesia,7.23S,106.22E
1923-02-01,25.65,0.578,Ciampea,Indonesia,7.23S,106.22E
1923-03-01,26.011999999999997,0.598,Ciampea,Indonesia,7.23S,106.22E
1923-04-01,26.136,0.303,Ciampea,Indonesia,7.23S,106.22E
1923-05-01,25.908,0.376,Ciampea,Indonesia,7.23S,106.22E
1923-06-01,25.47,0.33299999999999996,Ciampea,Indonesia,7.23S,106.22E
1923-07-01,24.83,0.386,Ciampea,Indonesia,7.23S,106.22E
1923-08-01,24.386000000000006,0.5589999999999999,Ciampea,Indonesia,7.23S,106.22E
1923-09-01,24.669,0.455,Ciampea,Indonesia,7.23S,106.22E
1923-10-01,25.634,0.643,Ciampea,Indonesia,7.23S,106.22E
1923-11-01,25.855999999999998,0.55,Ciampea,Indonesia,7.23S,106.22E
1923-12-01,25.705,0.484,Ciampea,Indonesia,7.23S,106.22E
1924-01-01,25.868000000000002,0.32299999999999995,Ciampea,Indonesia,7.23S,106.22E
1924-02-01,26.098000000000006,0.439,Ciampea,Indonesia,7.23S,106.22E
1924-03-01,26.268,0.39,Ciampea,Indonesia,7.23S,106.22E
1924-04-01,25.816000000000006,0.314,Ciampea,Indonesia,7.23S,106.22E
1924-05-01,26.193,0.353,Ciampea,Indonesia,7.23S,106.22E
1924-06-01,25.709,0.287,Ciampea,Indonesia,7.23S,106.22E
1924-07-01,25.395,0.327,Ciampea,Indonesia,7.23S,106.22E
1924-08-01,25.302000000000003,0.382,Ciampea,Indonesia,7.23S,106.22E
1924-09-01,25.574,0.46,Ciampea,Indonesia,7.23S,106.22E
1924-10-01,24.874,0.37799999999999995,Ciampea,Indonesia,7.23S,106.22E
1924-11-01,25.336,0.444,Ciampea,Indonesia,7.23S,106.22E
1924-12-01,25.111,0.662,Ciampea,Indonesia,7.23S,106.22E
1925-01-01,25.289,0.564,Ciampea,Indonesia,7.23S,106.22E
1925-02-01,25.380000000000006,0.446,Ciampea,Indonesia,7.23S,106.22E
1925-03-01,25.686,0.43799999999999994,Ciampea,Indonesia,7.23S,106.22E
1925-04-01,25.791,0.314,Ciampea,Indonesia,7.23S,106.22E
1925-05-01,25.947,0.315,Ciampea,Indonesia,7.23S,106.22E
1925-06-01,25.427,0.255,Ciampea,Indonesia,7.23S,106.22E
1925-07-01,25.024,0.349,Ciampea,Indonesia,7.23S,106.22E
1925-08-01,25.129,0.425,Ciampea,Indonesia,7.23S,106.22E
1925-09-01,25.504,0.516,Ciampea,Indonesia,7.23S,106.22E
1925-10-01,25.564,0.396,Ciampea,Indonesia,7.23S,106.22E
1925-11-01,26.408,0.41100000000000003,Ciampea,Indonesia,7.23S,106.22E
1925-12-01,25.886999999999997,0.361,Ciampea,Indonesia,7.23S,106.22E
1926-01-01,25.62,0.446,Ciampea,Indonesia,7.23S,106.22E
1926-02-01,26.127,0.516,Ciampea,Indonesia,7.23S,106.22E
1926-03-01,26.258000000000003,0.384,Ciampea,Indonesia,7.23S,106.22E
1926-04-01,26.694000000000003,0.377,Ciampea,Indonesia,7.23S,106.22E
1926-05-01,26.368000000000002,0.34299999999999997,Ciampea,Indonesia,7.23S,106.22E
1926-06-01,25.743000000000002,0.489,Ciampea,Indonesia,7.23S,106.22E
1926-07-01,25.528000000000002,0.45899999999999996,Ciampea,Indonesia,7.23S,106.22E
1926-08-01,25.503,0.349,Ciampea,Indonesia,7.23S,106.22E
1926-09-01,25.651,0.33399999999999996,Ciampea,Indonesia,7.23S,106.22E
1926-10-01,25.726,0.573,Ciampea,Indonesia,7.23S,106.22E
1926-11-01,26.436,0.41700000000000004,Ciampea,Indonesia,7.23S,106.22E
1926-12-01,25.667,0.265,Ciampea,Indonesia,7.23S,106.22E
1927-01-01,25.659000000000002,0.317,Ciampea,Indonesia,7.23S,106.22E
1927-02-01,25.796999999999997,0.515,Ciampea,Indonesia,7.23S,106.22E
1927-03-01,26.098000000000003,0.384,Ciampea,Indonesia,7.23S,106.22E
1927-04-01,26.004,0.237,Ciampea,Indonesia,7.23S,106.22E
1927-05-01,25.795,0.364,Ciampea,Indonesia,7.23S,106.22E
1927-06-01,25.53,0.373,Ciampea,Indonesia,7.23S,106.22E
1927-07-01,25.267,0.361,Ciampea,Indonesia,7.23S,106.22E
1927-08-01,25.17,0.34600000000000003,Ciampea,Indonesia,7.23S,106.22E
1927-09-01,25.485,0.34299999999999997,Ciampea,Indonesia,7.23S,106.22E
1927-10-01,25.467,0.311,Ciampea,Indonesia,7.23S,106.22E
1927-11-01,25.688,0.405,Ciampea,Indonesia,7.23S,106.22E
1927-12-01,25.575,0.354,Ciampea,Indonesia,7.23S,106.22E
1928-01-01,26.011,0.392,Ciampea,Indonesia,7.23S,106.22E
1928-02-01,26.228,0.386,Ciampea,Indonesia,7.23S,106.22E
1928-03-01,26.394,0.35200000000000004,Ciampea,Indonesia,7.23S,106.22E
1928-04-01,26.188,0.40299999999999997,Ciampea,Indonesia,7.23S,106.22E
1928-05-01,26.241,0.312,Ciampea,Indonesia,7.23S,106.22E
1928-06-01,25.822,0.506,Ciampea,Indonesia,7.23S,106.22E
1928-07-01,25.168000000000003,0.364,Ciampea,Indonesia,7.23S,106.22E
1928-08-01,25.201,0.804,Ciampea,Indonesia,7.23S,106.22E
1928-09-01,25.455,0.336,Ciampea,Indonesia,7.23S,106.22E
1928-10-01,25.497,0.475,Ciampea,Indonesia,7.23S,106.22E
1928-11-01,26.057,0.639,Ciampea,Indonesia,7.23S,106.22E
1928-12-01,25.588,0.527,Ciampea,Indonesia,7.23S,106.22E
1929-01-01,25.422,0.435,Ciampea,Indonesia,7.23S,106.22E
1929-02-01,25.71,0.363,Ciampea,Indonesia,7.23S,106.22E
1929-03-01,25.769,0.519,Ciampea,Indonesia,7.23S,106.22E
1929-04-01,25.885,0.46,Ciampea,Indonesia,7.23S,106.22E
1929-05-01,26.078000000000003,0.556,Ciampea,Indonesia,7.23S,106.22E
1929-06-01,25.365,0.247,Ciampea,Indonesia,7.23S,106.22E
1929-07-01,24.546,0.373,Ciampea,Indonesia,7.23S,106.22E
1929-08-01,24.965999999999998,0.336,Ciampea,Indonesia,7.23S,106.22E
1929-09-01,25.287,0.405,Ciampea,Indonesia,7.23S,106.22E
1929-10-01,25.325,0.33299999999999996,Ciampea,Indonesia,7.23S,106.22E
1929-11-01,25.764000000000006,0.45,Ciampea,Indonesia,7.23S,106.22E
1929-12-01,25.258000000000003,0.35,Ciampea,Indonesia,7.23S,106.22E
1930-01-01,25.804000000000002,0.396,Ciampea,Indonesia,7.23S,106.22E
1930-02-01,25.798,0.345,Ciampea,Indonesia,7.23S,106.22E
1930-03-01,26.416,0.267,Ciampea,Indonesia,7.23S,106.22E
1930-04-01,25.881,0.33899999999999997,Ciampea,Indonesia,7.23S,106.22E
1930-05-01,26.007,0.31,Ciampea,Indonesia,7.23S,106.22E
1930-06-01,25.638,0.20800000000000002,Ciampea,Indonesia,7.23S,106.22E
1930-07-01,25.343000000000004,0.259,Ciampea,Indonesia,7.23S,106.22E
1930-08-01,25.290000000000006,0.327,Ciampea,Indonesia,7.23S,106.22E
1930-09-01,25.389,0.273,Ciampea,Indonesia,7.23S,106.22E
1930-10-01,25.439,0.262,Ciampea,Indonesia,7.23S,106.22E
1930-11-01,25.721,0.345,Ciampea,Indonesia,7.23S,106.22E
1930-12-01,25.724,0.375,Ciampea,Indonesia,7.23S,106.22E
1931-01-01,26.404,0.34299999999999997,Ciampea,Indonesia,7.23S,106.22E
1931-02-01,26.555999999999997,0.433,Ciampea,Indonesia,7.23S,106.22E
1931-03-01,26.433000000000003,0.486,Ciampea,Indonesia,7.23S,106.22E
1931-04-01,26.592,0.297,Ciampea,Indonesia,7.23S,106.22E
1931-05-01,26.425,0.27899999999999997,Ciampea,Indonesia,7.23S,106.22E
1931-06-01,26.149,0.254,Ciampea,Indonesia,7.23S,106.22E
1931-07-01,25.685,0.37200000000000005,Ciampea,Indonesia,7.23S,106.22E
1931-08-01,25.678,0.40399999999999997,Ciampea,Indonesia,7.23S,106.22E
1931-09-01,25.731,0.35200000000000004,Ciampea,Indonesia,7.23S,106.22E
1931-10-01,25.558000000000003,0.27,Ciampea,Indonesia,7.23S,106.22E
1931-11-01,25.506,0.303,Ciampea,Indonesia,7.23S,106.22E
1931-12-01,25.807,0.35200000000000004,Ciampea,Indonesia,7.23S,106.22E
1932-01-01,25.607,0.522,Ciampea,Indonesia,7.23S,106.22E
1932-02-01,25.925,0.429,Ciampea,Indonesia,7.23S,106.22E
1932-03-01,26.086,0.32299999999999995,Ciampea,Indonesia,7.23S,106.22E
1932-04-01,26.258000000000003,0.24600000000000002,Ciampea,Indonesia,7.23S,106.22E
1932-05-01,26.433000000000003,0.26,Ciampea,Indonesia,7.23S,106.22E
1932-06-01,25.625,0.308,Ciampea,Indonesia,7.23S,106.22E
1932-07-01,25.498,0.35700000000000004,Ciampea,Indonesia,7.23S,106.22E
1932-08-01,25.584000000000003,0.42100000000000004,Ciampea,Indonesia,7.23S,106.22E
1932-09-01,25.456999999999997,0.28600000000000003,Ciampea,Indonesia,7.23S,106.22E
1932-10-01,25.734,0.436,Ciampea,Indonesia,7.23S,106.22E
1932-11-01,25.822000000000006,0.419,Ciampea,Indonesia,7.23S,106.22E
1932-12-01,25.498,0.379,Ciampea,Indonesia,7.23S,106.22E
1933-01-01,26.119,0.428,Ciampea,Indonesia,7.23S,106.22E
1933-02-01,25.866999999999997,0.337,Ciampea,Indonesia,7.23S,106.22E
1933-03-01,26.101999999999997,0.349,Ciampea,Indonesia,7.23S,106.22E
1933-04-01,26.128,0.26,Ciampea,Indonesia,7.23S,106.22E
1933-05-01,26.339000000000002,0.27399999999999997,Ciampea,Indonesia,7.23S,106.22E
1933-06-01,25.627,0.247,Ciampea,Indonesia,7.23S,106.22E
1933-07-01,25.438000000000002,0.307,Ciampea,Indonesia,7.23S,106.22E
1933-08-01,25.538,0.359,Ciampea,Indonesia,7.23S,106.22E
1933-09-01,25.133000000000003,0.306,Ciampea,Indonesia,7.23S,106.22E
1933-10-01,25.217,0.27399999999999997,Ciampea,Indonesia,7.23S,106.22E
1933-11-01,25.351999999999997,0.371,Ciampea,Indonesia,7.23S,106.22E
1933-12-01,25.375,0.40399999999999997,Ciampea,Indonesia,7.23S,106.22E
1934-01-01,25.363000000000003,0.541,Ciampea,Indonesia,7.23S,106.22E
1934-02-01,25.61,0.568,Ciampea,Indonesia,7.23S,106.22E
1934-03-01,25.774,0.493,Ciampea,Indonesia,7.23S,106.22E
1934-04-01,26.002,0.266,Ciampea,Indonesia,7.23S,106.22E
1934-05-01,26.009,0.354,Ciampea,Indonesia,7.23S,106.22E
1934-06-01,25.683000000000003,0.294,Ciampea,Indonesia,7.23S,106.22E
1934-07-01,25.183000000000003,0.355,Ciampea,Indonesia,7.23S,106.22E
1934-08-01,25.225,0.478,Ciampea,Indonesia,7.23S,106.22E
1934-09-01,25.3,0.263,Ciampea,Indonesia,7.23S,106.22E
1934-10-01,25.574,0.317,Ciampea,Indonesia,7.23S,106.22E
1934-11-01,25.316000000000006,0.299,Ciampea,Indonesia,7.23S,106.22E
1934-12-01,25.511,0.327,Ciampea,Indonesia,7.23S,106.22E
1935-01-01,25.534000000000002,0.39899999999999997,Ciampea,Indonesia,7.23S,106.22E
1935-02-01,26.241,0.429,Ciampea,Indonesia,7.23S,106.22E
1935-03-01,26.338,0.35100000000000003,Ciampea,Indonesia,7.23S,106.22E
1935-04-01,25.869,0.389,Ciampea,Indonesia,7.23S,106.22E
1935-05-01,26.196,0.248,Ciampea,Indonesia,7.23S,106.22E
1935-06-01,25.504,0.314,Ciampea,Indonesia,7.23S,106.22E
1935-07-01,24.901999999999997,0.664,Ciampea,Indonesia,7.23S,106.22E
1935-08-01,25.459000000000003,0.429,Ciampea,Indonesia,7.23S,106.22E
1935-09-01,25.509,0.467,Ciampea,Indonesia,7.23S,106.22E
1935-10-01,25.603,0.32799999999999996,Ciampea,Indonesia,7.23S,106.22E
1935-11-01,25.730999999999998,0.34600000000000003,Ciampea,Indonesia,7.23S,106.22E
1935-12-01,25.881999999999998,0.401,Ciampea,Indonesia,7.23S,106.22E
1936-01-01,25.72,0.37,Ciampea,Indonesia,7.23S,106.22E
1936-02-01,26.324,0.348,Ciampea,Indonesia,7.23S,106.22E
1936-03-01,26.371,0.512,Ciampea,Indonesia,7.23S,106.22E
1936-04-01,26.125,0.35,Ciampea,Indonesia,7.23S,106.22E
1936-05-01,26.568,0.306,Ciampea,Indonesia,7.23S,106.22E
1936-06-01,25.795,0.32899999999999996,Ciampea,Indonesia,7.23S,106.22E
1936-07-01,25.456999999999997,0.369,Ciampea,Indonesia,7.23S,106.22E
1936-08-01,25.436999999999998,0.41200000000000003,Ciampea,Indonesia,7.23S,106.22E
1936-09-01,25.712,0.32899999999999996,Ciampea,Indonesia,7.23S,106.22E
1936-10-01,25.463,0.39399999999999996,Ciampea,Indonesia,7.23S,106.22E
1936-11-01,25.548,0.34600000000000003,Ciampea,Indonesia,7.23S,106.22E
1936-12-01,25.72,0.35600000000000004,Ciampea,Indonesia,7.23S,106.22E
1937-01-01,25.761,0.337,Ciampea,Indonesia,7.23S,106.22E
1937-02-01,26.289,0.49700000000000005,Ciampea,Indonesia,7.23S,106.22E
1937-03-01,26.623,0.377,Ciampea,Indonesia,7.23S,106.22E
1937-04-01,26.079,0.381,Ciampea,Indonesia,7.23S,106.22E
1937-05-01,26.094,0.47200000000000003,Ciampea,Indonesia,7.23S,106.22E
1937-06-01,25.85,0.322,Ciampea,Indonesia,7.23S,106.22E
1937-07-01,25.293000000000003,0.327,Ciampea,Indonesia,7.23S,106.22E
1937-08-01,25.596,0.375,Ciampea,Indonesia,7.23S,106.22E
1937-09-01,25.683000000000003,0.354,Ciampea,Indonesia,7.23S,106.22E
1937-10-01,25.64,0.414,Ciampea,Indonesia,7.23S,106.22E
1937-11-01,26.435,0.305,Ciampea,Indonesia,7.23S,106.22E
1937-12-01,25.619,0.35200000000000004,Ciampea,Indonesia,7.23S,106.22E
1938-01-01,25.828000000000003,0.308,Ciampea,Indonesia,7.23S,106.22E
1938-02-01,26.230999999999998,0.423,Ciampea,Indonesia,7.23S,106.22E
1938-03-01,26.405,0.377,Ciampea,Indonesia,7.23S,106.22E
1938-04-01,26.33,0.414,Ciampea,Indonesia,7.23S,106.22E
1938-05-01,26.122,0.301,Ciampea,Indonesia,7.23S,106.22E
1938-06-01,25.683000000000003,0.32299999999999995,Ciampea,Indonesia,7.23S,106.22E
1938-07-01,25.447,0.519,Ciampea,Indonesia,7.23S,106.22E
1938-08-01,25.316999999999997,0.5429999999999999,Ciampea,Indonesia,7.23S,106.22E
1938-09-01,25.706999999999997,0.439,Ciampea,Indonesia,7.23S,106.22E
1938-10-01,26.025,0.374,Ciampea,Indonesia,7.23S,106.22E
1938-11-01,25.822000000000006,0.43700000000000006,Ciampea,Indonesia,7.23S,106.22E
1938-12-01,25.682,0.29100000000000004,Ciampea,Indonesia,7.23S,106.22E
1939-01-01,25.589000000000002,0.38799999999999996,Ciampea,Indonesia,7.23S,106.22E
1939-02-01,25.769,0.57,Ciampea,Indonesia,7.23S,106.22E
1939-03-01,26.278,0.264,Ciampea,Indonesia,7.23S,106.22E
1939-04-01,26.333,0.307,Ciampea,Indonesia,7.23S,106.22E
1939-05-01,26.135,0.305,Ciampea,Indonesia,7.23S,106.22E
1939-06-01,25.564,0.377,Ciampea,Indonesia,7.23S,106.22E
1939-07-01,25.313000000000002,0.5579999999999999,Ciampea,Indonesia,7.23S,106.22E
1939-08-01,25.265,0.45899999999999996,Ciampea,Indonesia,7.23S,106.22E
1939-09-01,25.371,0.42,Ciampea,Indonesia,7.23S,106.22E
1939-10-01,25.263,0.244,Ciampea,Indonesia,7.23S,106.22E
1939-11-01,25.936999999999998,0.321,Ciampea,Indonesia,7.23S,106.22E
1939-12-01,25.862,0.413,Ciampea,Indonesia,7.23S,106.22E
1940-01-01,25.31,0.341,Ciampea,Indonesia,7.23S,106.22E
1940-02-01,26.078000000000003,0.35600000000000004,Ciampea,Indonesia,7.23S,106.22E
1940-03-01,26.495,0.433,Ciampea,Indonesia,7.23S,106.22E
1940-04-01,26.566,0.204,Ciampea,Indonesia,7.23S,106.22E
1940-05-01,26.248,0.21600000000000003,Ciampea,Indonesia,7.23S,106.22E
1940-06-01,25.938000000000002,0.261,Ciampea,Indonesia,7.23S,106.22E
1940-07-01,25.271,0.27899999999999997,Ciampea,Indonesia,7.23S,106.22E
1940-08-01,25.133000000000006,0.314,Ciampea,Indonesia,7.23S,106.22E
1940-09-01,25.622,0.331,Ciampea,Indonesia,7.23S,106.22E
1940-10-01,26.209,0.42700000000000005,Ciampea,Indonesia,7.23S,106.22E
1940-11-01,26.31,0.319,Ciampea,Indonesia,7.23S,106.22E
1940-12-01,26.19,0.275,Ciampea,Indonesia,7.23S,106.22E
1941-01-01,26.021,0.541,Ciampea,Indonesia,7.23S,106.22E
1941-02-01,26.454,0.9690000000000001,Ciampea,Indonesia,7.23S,106.22E
1941-03-01,26.748,0.42700000000000005,Ciampea,Indonesia,7.23S,106.22E
1941-04-01,26.976999999999997,0.45,Ciampea,Indonesia,7.23S,106.22E
1941-05-01,26.915,0.473,Ciampea,Indonesia,7.23S,106.22E
1941-06-01,26.409000000000002,0.44,Ciampea,Indonesia,7.23S,106.22E
1941-07-01,25.828000000000003,0.46,Ciampea,Indonesia,7.23S,106.22E
1941-08-01,25.671000000000006,0.318,Ciampea,Indonesia,7.23S,106.22E
1941-09-01,25.581,0.37,Ciampea,Indonesia,7.23S,106.22E
1941-10-01,25.949,0.349,Ciampea,Indonesia,7.23S,106.22E
1941-11-01,26.336,0.387,Ciampea,Indonesia,7.23S,106.22E
1941-12-01,26.275,0.43,Ciampea,Indonesia,7.23S,106.22E
1942-01-01,26.163,0.574,Ciampea,Indonesia,7.23S,106.22E
1942-02-01,26.575000000000006,0.6659999999999999,Ciampea,Indonesia,7.23S,106.22E
1942-03-01,26.623,1.023,Ciampea,Indonesia,7.23S,106.22E
1942-04-01,26.487,0.494,Ciampea,Indonesia,7.23S,106.22E
1942-05-01,26.5,0.5539999999999999,Ciampea,Indonesia,7.23S,106.22E
1942-06-01,26.156,0.599,Ciampea,Indonesia,7.23S,106.22E
1942-07-01,25.465,0.586,Ciampea,Indonesia,7.23S,106.22E
1942-08-01,25.482000000000006,0.43200000000000005,Ciampea,Indonesia,7.23S,106.22E
1942-09-01,25.63,0.588,Ciampea,Indonesia,7.23S,106.22E
1942-10-01,25.729,0.377,Ciampea,Indonesia,7.23S,106.22E
1942-11-01,25.969,0.42700000000000005,Ciampea,Indonesia,7.23S,106.22E
1942-12-01,26.09,0.43200000000000005,Ciampea,Indonesia,7.23S,106.22E
1943-01-01,25.432,0.506,Ciampea,Indonesia,7.23S,106.22E
1943-02-01,25.803,0.41700000000000004,Ciampea,Indonesia,7.23S,106.22E
1943-03-01,26.311999999999998,0.502,Ciampea,Indonesia,7.23S,106.22E
1943-04-01,26.186999999999998,0.35100000000000003,Ciampea,Indonesia,7.23S,106.22E
1943-05-01,26.151,0.345,Ciampea,Indonesia,7.23S,106.22E
1943-06-01,25.612,0.39799999999999996,Ciampea,Indonesia,7.23S,106.22E
1943-07-01,25.136999999999997,0.501,Ciampea,Indonesia,7.23S,106.22E
1943-08-01,25.163,0.418,Ciampea,Indonesia,7.23S,106.22E
1943-09-01,25.326,0.631,Ciampea,Indonesia,7.23S,106.22E
