03,0.217,Kasugai,Japan,34.56N,136.22E
2002-02-01,21.002,1.4380000000000002,Katihar,India,24.92N,86.90E
2002-03-01,26.296999999999997,0.773,Katihar,India,24.92N,86.90E
2002-04-01,29.914,0.434,Katihar,India,24.92N,86.90E
2002-05-01,30.949,0.467,Katihar,India,24.92N,86.90E
2002-06-01,30.6,0.273,Katihar,India,24.92N,86.90E
2002-07-01,29.918000000000003,0.43700000000000006,Katihar,India,24.92N,86.90E
2002-08-01,29.068,0.446,Katihar,India,24.92N,86.90E
2002-09-01,28.741,0.419,Katihar,India,24.92N,86.90E
2002-10-01,26.974,0.48,Katihar,India,24.92N,86.90E
2002-11-01,23.178,0.507,Katihar,India,24.92N,86.90E
2002-12-01,19.057000000000002,0.409,Katihar,India,24.92N,86.90E
2003-01-01,16.099999999999998,0.904,Katihar,India,24.92N,86.90E
2003-02-01,20.924,0.429,Katihar,India,24.92N,86.90E
2003-03-01,25.362,0.263,Katihar,India,24.92N,86.90E
2003-04-01,30.729,0.486,Katihar,India,24.92N,86.90E
2003-05-01,31.752,0.355,Katihar,India,24.92N,86.90E
2003-06-01,30.62,0.37,Katihar,India,24.92N,86.90E
2003-07-01,29.549,0.273,Katihar,India,24.92N,86.90E
2003-08-01,29.595,0.19399999999999998,Katihar,India,24.92N,86.90E
2003-09-01,29.073,0.212,Katihar,India,24.92N,86.90E
2003-10-01,27.005,0.441,Katihar,India,24.92N,86.90E
2003-11-01,22.99,0.45,Katihar,India,24.92N,86.90E
2003-12-01,18.408,0.253,Katihar,India,24.92N,86.90E
2004-01-01,16.253999999999998,0.509,Katihar,India,24.92N,86.90E
2004-02-01,20.67,0.469,Katihar,India,24.92N,86.90E
2004-03-01,27.831000000000003,0.447,Katihar,India,24.92N,86.90E
2004-04-01,29.447,0.924,Katihar,India,24.92N,86.90E
2004-05-01,32.111000000000004,0.188,Katihar,India,24.92N,86.90E
2004-06-01,30.081999999999997,0.294,Katihar,India,24.92N,86.90E
2004-07-01,28.929000000000002,0.355,Katihar,India,24.92N,86.90E
2004-08-01,29.408,0.35100000000000003,Katihar,India,24.92N,86.90E
2004-09-01,29.154,0.139,Katihar,India,24.92N,86.90E
2004-10-01,26.148000000000003,0.33399999999999996,Katihar,India,24.92N,86.90E
2004-11-01,22.211,0.7,Katihar,India,24.92N,86.90E
2004-12-01,19.047,0.205,Katihar,India,24.92N,86.90E
2005-01-01,17.644000000000002,0.273,Katihar,India,24.92N,86.90E
2005-02-01,21.836,0.341,Katihar,India,24.92N,86.90E
2005-03-01,26.963,0.34700000000000003,Katihar,India,24.92N,86.90E
2005-04-01,30.34,0.652,Katihar,India,24.92N,86.90E
2005-05-01,31.511,0.244,Katihar,India,24.92N,86.90E
2005-06-01,32.226,0.508,Katihar,India,24.92N,86.90E
2005-07-01,29.01,0.32299999999999995,Katihar,India,24.92N,86.90E
2005-08-01,29.529,0.237,Katihar,India,24.92N,86.90E
2005-09-01,29.486,0.231,Katihar,India,24.92N,86.90E
2005-10-01,26.521,0.307,Katihar,India,24.92N,86.90E
2005-11-01,22.038,0.218,Katihar,India,24.92N,86.90E
2005-12-01,18.311,0.243,Katihar,India,24.92N,86.90E
2006-01-01,17.930999999999994,0.534,Katihar,India,24.92N,86.90E
2006-02-01,23.609,0.44,Katihar,India,24.92N,86.90E
2006-03-01,26.388,0.371,Katihar,India,24.92N,86.90E
2006-04-01,30.329,0.34600000000000003,Katihar,India,24.92N,86.90E
2006-05-01,31.057,0.41,Katihar,India,24.92N,86.90E
2006-06-01,30.296,0.355,Katihar,India,24.92N,86.90E
2006-07-01,29.593000000000004,0.41200000000000003,Katihar,India,24.92N,86.90E
2006-08-01,29.28,0.361,Katihar,India,24.92N,86.90E
2006-09-01,29.087,0.308,Katihar,India,24.92N,86.90E
2006-10-01,27.464000000000002,0.414,Katihar,India,24.92N,86.90E
2006-11-01,23.107,0.204,Katihar,India,24.92N,86.90E
2006-12-01,19.27,0.672,Katihar,India,24.92N,86.90E
2007-01-01,17.262,0.365,Katihar,India,24.92N,86.90E
2007-02-01,20.361,0.39899999999999997,Katihar,India,24.92N,86.90E
2007-03-01,25.311999999999998,0.449,Katihar,India,24.92N,86.90E
2007-04-01,30.409000000000002,0.512,Katihar,India,24.92N,86.90E
2007-05-01,31.641,0.47200000000000003,Katihar,India,24.92N,86.90E
2007-06-01,30.605,0.24,Katihar,India,24.92N,86.90E
2007-07-01,28.976999999999997,0.521,Katihar,India,24.92N,86.90E
2007-08-01,29.678,0.292,Katihar,India,24.92N,86.90E
2007-09-01,28.998,0.428,Katihar,India,24.92N,86.90E
2007-10-01,27.122,0.263,Katihar,India,24.92N,86.90E
2007-11-01,23.377,0.449,Katihar,India,24.92N,86.90E
2007-12-01,18.403,0.292,Katihar,India,24.92N,86.90E
2008-01-01,17.648,0.303,Katihar,India,24.92N,86.90E
2008-02-01,19.145,0.29600000000000004,Katihar,India,24.92N,86.90E
2008-03-01,26.733,0.42,Katihar,India,24.92N,86.90E
2008-04-01,30.467,0.568,Katihar,India,24.92N,86.90E
2008-05-01,31.392,0.214,Katihar,India,24.92N,86.90E
2008-06-01,29.264,0.353,Katihar,India,24.92N,86.90E
2008-07-01,28.816,0.24600000000000002,Katihar,India,24.92N,86.90E
2008-08-01,29.314,0.441,Katihar,India,24.92N,86.90E
2008-09-01,28.985,0.22399999999999998,Katihar,India,24.92N,86.90E
2008-10-01,27.12,0.547,Katihar,India,24.92N,86.90E
2008-11-01,23.447,0.652,Katihar,India,24.92N,86.90E
2008-12-01,19.67,0.21600000000000003,Katihar,India,24.92N,86.90E
2009-01-01,18.771,0.276,Katihar,India,24.92N,86.90E
2009-02-01,22.166999999999998,0.183,Katihar,India,24.92N,86.90E
2009-03-01,26.888,0.23199999999999998,Katihar,India,24.92N,86.90E
2009-04-01,31.267,0.341,Katihar,India,24.92N,86.90E
2009-05-01,30.654,0.245,Katihar,India,24.92N,86.90E
2009-06-01,32.165,0.35,Katihar,India,24.92N,86.90E
2009-07-01,29.967,0.43200000000000005,Katihar,India,24.92N,86.90E
2009-08-01,29.413,0.293,Katihar,India,24.92N,86.90E
2009-09-01,29.630000000000006,0.20800000000000002,Katihar,India,24.92N,86.90E
2009-10-01,26.824,0.389,Katihar,India,24.92N,86.90E
2009-11-01,23.058000000000003,0.496,Katihar,India,24.92N,86.90E
2009-12-01,18.767,0.289,Katihar,India,24.92N,86.90E
2010-01-01,15.707999999999998,0.45299999999999996,Katihar,India,24.92N,86.90E
2010-02-01,21.392000000000003,0.177,Katihar,India,24.92N,86.90E
2010-03-01,28.522,0.528,Katihar,India,24.92N,86.90E
2010-04-01,32.359,0.302,Katihar,India,24.92N,86.90E
2010-05-01,31.846999999999998,0.58,Katihar,India,24.92N,86.90E
2010-06-01,31.721999999999998,0.29100000000000004,Katihar,India,24.92N,86.90E
2010-07-01,30.107,0.299,Katihar,India,24.92N,86.90E
2010-08-01,30.212,0.494,Katihar,India,24.92N,86.90E
2010-09-01,29.631,0.499,Katihar,India,24.92N,86.90E
2010-10-01,27.695,0.599,Katihar,India,24.92N,86.90E
2010-11-01,24.515,0.175,Katihar,India,24.92N,86.90E
2010-12-01,18.554000000000002,0.419,Katihar,India,24.92N,86.90E
2011-01-01,15.928,0.758,Katihar,India,24.92N,86.90E
2011-02-01,20.97,0.359,Katihar,India,24.92N,86.90E
2011-03-01,26.545,0.489,Katihar,India,24.92N,86.90E
2011-04-01,29.178,0.24100000000000002,Katihar,India,24.92N,86.90E
2011-05-01,30.826,0.387,Katihar,India,24.92N,86.90E
2011-06-01,30.04,0.306,Katihar,India,24.92N,86.90E
2011-07-01,29.566999999999997,0.261,Katihar,India,24.92N,86.90E
2011-08-01,29.021,0.282,Katihar,India,24.92N,86.90E
2011-09-01,29.09,0.34600000000000003,Katihar,India,24.92N,86.90E
2011-10-01,27.515,0.848,Katihar,India,24.92N,86.90E
2011-11-01,23.197,0.19899999999999998,Katihar,India,24.92N,86.90E
2011-12-01,18.084,0.674,Katihar,India,24.92N,86.90E
2012-01-01,16.944000000000003,0.256,Katihar,India,24.92N,86.90E
2012-02-01,20.898000000000003,0.128,Katihar,India,24.92N,86.90E
2012-03-01,26.261000000000006,0.303,Katihar,India,24.92N,86.90E
2012-04-01,30.439,0.628,Katihar,India,24.92N,86.90E
2012-05-01,33.005,0.9259999999999999,Katihar,India,24.92N,86.90E
2012-06-01,32.601,0.6709999999999999,Katihar,India,24.92N,86.90E
2012-07-01,29.381,0.5589999999999999,Katihar,India,24.92N,86.90E
2012-08-01,29.739,0.377,Katihar,India,24.92N,86.90E
2012-09-01,29.331999999999997,0.33299999999999996,Katihar,India,24.92N,86.90E
2012-10-01,26.723000000000003,0.605,Katihar,India,24.92N,86.90E
2012-11-01,22.115,0.529,Katihar,India,24.92N,86.90E
2012-12-01,18.305,0.6729999999999999,Katihar,India,24.92N,86.90E
2013-01-01,15.931,0.336,Katihar,India,24.92N,86.90E
2013-02-01,20.561,0.353,Katihar,India,24.92N,86.90E
2013-03-01,26.236,0.373,Katihar,India,24.92N,86.90E
2013-04-01,29.858,0.292,Katihar,India,24.92N,86.90E
2013-05-01,31.456,0.418,Katihar,India,24.92N,86.90E
2013-06-01,30.929000000000002,0.545,Katihar,India,24.92N,86.90E
2013-07-01,30.19,0.354,Katihar,India,24.92N,86.90E
2013-08-01,29.608,0.265,Katihar,India,24.92N,86.90E
2013-09-01,,,Katihar,India,24.92N,86.90E
1743-11-01,4.269,1.781,Katowice,Poland,50.63N,19.01E
1743-12-01,,,Katowice,Poland,50.63N,19.01E
1744-01-01,,,Katowice,Poland,50.63N,19.01E
1744-02-01,,,Katowice,Poland,50.63N,19.01E
1744-03-01,,,Katowice,Poland,50.63N,19.01E
1744-04-01,9.463,2.674,Katowice,Poland,50.63N,19.01E
1744-05-01,12.225999999999999,1.486,Katowice,Poland,50.63N,19.01E
1744-06-01,15.071,1.41,Katowice,Poland,50.63N,19.01E
1744-07-01,17.406,1.4140000000000001,Katowice,Poland,50.63N,19.01E
1744-08-01,,,Katowice,Poland,50.63N,19.01E
1744-09-01,13.493,1.5119999999999998,Katowice,Poland,50.63N,19.01E
1744-10-01,7.885,1.669,Katowice,Poland,50.63N,19.01E
1744-11-01,3.488,1.4809999999999999,Katowice,Poland,50.63N,19.01E
1744-12-01,-1.7819999999999998,1.851,Katowice,Poland,50.63N,19.01E
1745-01-01,-5.251,1.8719999999999999,Katowice,Poland,50.63N,19.01E
1745-02-01,-3.6839999999999997,1.732,Katowice,Poland,50.63N,19.01E
1745-03-01,0.7070000000000001,1.4240000000000002,Katowice,Poland,50.63N,19.01E
1745-04-01,6.9079999999999995,1.3730000000000002,Katowice,Poland,50.63N,19.01E
1745-05-01,,,Katowice,Poland,50.63N,19.01E
1745-06-01,,,Katowice,Poland,50.63N,19.01E
1745-07-01,,,Katowice,Poland,50.63N,19.01E
1745-08-01,,,Katowice,Poland,50.63N,19.01E
1745-09-01,,,Katowice,Poland,50.63N,19.01E
1745-10-01,,,Katowice,Poland,50.63N,19.01E
1745-11-01,,,Katowice,Poland,50.63N,19.01E
1745-12-01,,,Katowice,Poland,50.63N,19.01E
1746-01-01,,,Katowice,Poland,50.63N,19.01E
1746-02-01,,,Katowice,Poland,50.63N,19.01E
1746-03-01,,,Katowice,Poland,50.63N,19.01E
1746-04-01,,,Katowice,Poland,50.63N,19.01E
1746-05-01,,,Katowice,Poland,50.63N,19.01E
1746-06-01,,,Katowice,Poland,50.63N,19.01E
1746-07-01,,,Katowice,Poland,50.63N,19.01E
1746-08-01,,,Katowice,Poland,50.63N,19.01E
1746-09-01,,,Katowice,Poland,50.63N,19.01E
1746-10-01,,,Katowice,Poland,50.63N,19.01E
1746-11-01,,,Katowice,Poland,50.63N,19.01E
1746-12-01,,,Katowice,Poland,50.63N,19.01E
1747-01-01,,,Katowice,Poland,50.63N,19.01E
1747-02-01,,,Katowice,Poland,50.63N,19.01E
1747-03-01,,,Katowice,Poland,50.63N,19.01E
1747-04-01,,,Katowice,Poland,50.63N,19.01E
1747-05-01,,,Katowice,Poland,50.63N,19.01E
1747-06-01,,,Katowice,Poland,50.63N,19.01E
1747-07-01,,,Katowice,Poland,50.63N,19.01E
1747-08-01,,,Katowice,Poland,50.63N,19.01E
1747-09-01,,,Katowice,Poland,50.63N,19.01E
1747-10-01,,,Katowice,Poland,50.63N,19.01E
1747-11-01,,,Katowice,Poland,50.63N,19.01E
1747-12-01,,,Katowice,Poland,50.63N,19.01E
1748-01-01,,,Katowice,Poland,50.63N,19.01E
1748-02-01,,,Katowice,Poland,50.63N,19.01E
1748-03-01,,,Katowice,Poland,50.63N,19.01E
1748-04-01,,,Katowice,Poland,50.63N,19.01E
1748-05-01,,,Katowice,Poland,50.63N,19.01E
1748-06-01,,,Katowice,Poland,50.63N,19.01E
1748-07-01,,,Katowice,Poland,50.63N,19.01E
1748-08-01,,,Katowice,Poland,50.63N,19.01E
1748-09-01,,,Katowice,Poland,50.63N,19.01E
1748-10-01,,,Katowice,Poland,50.63N,19.01E
1748-11-01,,,Katowice,Poland,50.63N,19.01E
1748-12-01,,,Katowice,Poland,50.63N,19.01E
1749-01-01,,,Katowice,Poland,50.63N,19.01E
1749-02-01,,,Katowice,Poland,50.63N,19.01E
1749-03-01,,,Katowice,Poland,50.63N,19.01E
1749-04-01,,,Katowice,Poland,50.63N,19.01E
1749-05-01,,,Katowice,Poland,50.63N,19.01E
1749-06-01,,,Katowice,Poland,50.63N,19.01E
1749-07-01,,,Katowice,Poland,50.63N,19.01E
1749-08-01,,,Katowice,Poland,50.63N,19.01E
1749-09-01,,,Katowice,Poland,50.63N,19.01E
1749-10-01,,,Katowice,Poland,50.63N,19.01E
1749-11-01,,,Katowice,Poland,50.63N,19.01E
1749-12-01,,,Katowice,Poland,50.63N,19.01E
1750-01-01,-1.858,1.631,Katowice,Poland,50.63N,19.01E
1750-02-01,0.8319999999999999,2.242,Katowice,Poland,50.63N,19.01E
1750-03-01,4.893000000000002,2.7289999999999996,Katowice,Poland,50.63N,19.01E
1750-04-01,8.521,1.254,Katowice,Poland,50.63N,19.01E
1750-05-01,12.905,1.548,Katowice,Poland,50.63N,19.01E
1750-06-01,16.56,1.364,Katowice,Poland,50.63N,19.01E
1750-07-01,19.435,1.357,Katowice,Poland,50.63N,19.01E
1750-08-01,17.942999999999994,1.1,Katowice,Poland,50.63N,19.01E
1750-09-01,13.075999999999999,1.307,Katowice,Poland,50.63N,19.01E
1750-10-01,5.455,1.499,Katowice,Poland,50.63N,19.01E
1750-11-01,,,Katowice,Poland,50.63N,19.01E
1750-12-01,-2.452,1.9409999999999998,Katowice,Poland,50.63N,19.01E
1751-01-01,-3.806,2.0,Katowice,Poland,50.63N,19.01E
1751-02-01,-4.982,2.423,Katowice,Poland,50.63N,19.01E
1751-03-01,4.129,1.835,Katowice,Poland,50.63N,19.01E
1751-04-01,6.936,1.286,Katowice,Poland,50.63N,19.01E
1751-05-01,,,Katowice,Poland,50.63N,19.01E
1751-06-01,17.2,1.673,Katowice,Poland,50.63N,19.01E
1751-07-01,18.786,1.224,Katowice,Poland,50.63N,19.01E
1751-08-01,18.459,1.1,Katowice,Poland,50.63N,19.01E
1751-09-01,12.822,1.1079999999999999,Katowice,Poland,50.63N,19.01E
1751-10-01,,,Katowice,Poland,50.63N,19.01E
1751-11-01,,,Katowice,Poland,50.63N,19.01E
1751-12-01,,,Katowice,Poland,50.63N,19.01E
1752-01-01,-4.427,2.551,Katowice,Poland,50.63N,19.01E
1752-02-01,,,Katowice,Poland,50.63N,19.01E
1752-03-01,3.596,1.8869999999999998,Katowice,Poland,50.63N,19.01E
1752-04-01,7.896000000000001,2.11,Katowice,Poland,50.63N,19.01E
1752-05-01,,,Katowice,Poland,50.63N,19.01E
1752-06-01,,,Katowice,Poland,50.63N,19.01E
1752-07-01,,,Katowice,Poland,50.63N,19.01E
1752-08-01,,,Katowice,Poland,50.63N,19.01E
1752-09-01,,,Katowice,Poland,50.63N,19.01E
1752-10-01,8.187999999999999,1.778,Katowice,Poland,50.63N,19.01E
1752-11-01,4.417,1.4280000000000002,Katowice,Poland,50.63N,19.01E
1752-12-01,-0.051999999999999935,1.655,Katowice,Poland,50.63N,19.01E
1753-01-01,-4.862,7.309,Katowice,Poland,50.63N,19.01E
1753-02-01,-3.0239999999999996,3.255,Katowice,Poland,50.63N,19.01E
1753-03-01,3.947,3.123,Katowice,Poland,50.63N,19.01E
1753-04-01,8.692,6.367999999999999,Katowice,Poland,50.63N,19.01E
1753-05-01,13.488,1.939,Katowice,Poland,50.63N,19.01E
1753-06-01,17.415,2.827,Katowice,Poland,50.63N,19.01E
1753-07-01,18.651,2.0180000000000002,Katowice,Poland,50.63N,19.01E
1753-08-01,17.108999999999998,6.989,Katowice,Poland,50.63N,19.01E
1753-09-01,14.114,1.54,Katowice,Poland,50.63N,19.01E
1753-10-01,9.011000000000001,2.055,Katowice,Poland,50.63N,19.01E
1753-11-01,1.973,3.0810000000000004,Katowice,Poland,50.63N,19.01E
1753-12-01,-4.556,4.123,Katowice,Poland,50.63N,19.01E
1754-01-01,-4.433,2.439,Katowice,Poland,50.63N,19.01E
1754-02-01,-4.498,4.59,Katowice,Poland,50.63N,19.01E
1754-03-01,-0.1120000000000001,3.627,Katowice,Poland,50.63N,19.01E
1754-04-01,8.482999999999999,7.28,Katowice,Poland,50.63N,19.01E
1754-05-01,14.181,3.449,Katowice,Poland,50.63N,19.01E
1754-06-01,17.308,1.3530000000000002,Katowice,Poland,50.63N,19.01E
1754-07-01,17.392999999999994,2.8110000000000004,Katowice,Poland,50.63N,19.01E
1754-08-01,17.16,4.709,Katowice,Poland,50.63N,19.01E
1754-09-01,13.047,3.4730000000000003,Katowice,Poland,50.63N,19.01E
1754-10-01,9.267000000000001,1.964,Katowice,Poland,50.63N,19.01E
1754-11-01,3.452,1.706,Katowice,Poland,50.63N,19.01E
1754-12-01,-0.916,2.6039999999999996,Katowice,Poland,50.63N,19.01E
1755-01-01,-8.152999999999999,5.381,Katowice,Poland,50.63N,19.01E
1755-02-01,-7.126,4.618,Katowice,Poland,50.63N,19.01E
1755-03-01,1.444,4.587,Katowice,Poland,50.63N,19.01E
1755-04-01,10.321000000000002,4.317,Katowice,Poland,50.63N,19.01E
1755-05-01,13.963,2.7489999999999997,Katowice,Poland,50.63N,19.01E
1755-06-01,19.149,3.67,Katowice,Poland,50.63N,19.01E
1755-07-01,18.888,2.055,Katowice,Poland,50.63N,19.01E
1755-08-01,16.653,3.262,Katowice,Poland,50.63N,19.01E
1755-09-01,12.905,1.348,Katowice,Poland,50.63N,19.01E
1755-10-01,7.9209999999999985,7.388,Katowice,Poland,50.63N,19.01E
1755-11-01,2.85,7.547000000000001,Katowice,Poland,50.63N,19.01E
1755-12-01,-0.7969999999999999,7.8389999999999995,Katowice,Poland,50.63N,19.01E
1756-01-01,-0.8239999999999998,5.626,Katowice,Poland,50.63N,19.01E
1756-02-01,0.9580000000000002,4.511,Katowice,Poland,50.63N,19.01E
1756-03-01,3.205,7.251,Katowice,Poland,50.63N,19.01E
1756-04-01,7.875000000000001,2.499,Katowice,Poland,50.63N,19.01E
1756-05-01,13.288,5.815,Katowice,Poland,50.63N,19.01E
1756-06-01,19.311,3.813,Katowice,Poland,50.63N,19.01E
1756-07-01,19.392,2.346,Katowice,Poland,50.63N,19.01E
1756-08-01,16.724999999999998,9.381,Katowice,Poland,50.63N,19.01E
1756-09-01,14.753,3.572,Katowice,Poland,50.63N,19.01E
1756-10-01,8.138,3.55,Katowice,Poland,50.63N,19.01E
1756-11-01,0.9520000000000001,4.538,Katowice,Poland,50.63N,19.01E
1756-12-01,-3.335,2.574,Katowice,Poland,50.63N,19.01E
1757-01-01,-5.319,3.355,Katowice,Poland,50.63N,19.01E
1757-02-01,-0.391,4.9,Katowice,Poland,50.63N,19.01E
1757-03-01,2.878,4.308,Katowice,Poland,50.63N,19.01E
1757-04-01,9.332,6.537000000000001,Katowice,Poland,50.63N,19.01E
1757-05-01,13.497,3.773,Katowice,Poland,50.63N,19.01E
1757-06-01,19.465,4.133,Katowice,Poland,50.63N,19.01E
1757-07-01,22.204,6.6979999999999995,Katowice,Poland,50.63N,19.01E
1757-08-01,18.437,4.596,Katowice,Poland,50.63N,19.01E
1757-09-01,13.055,8.33,Katowice,Poland,50.63N,19.01E
1757-10-01,4.246,11.177999999999999,Katowice,Poland,50.63N,19.01E
1757-11-01,3.05,5.234,Katowice,Poland,50.63N,19.01E
1757-12-01,-3.6860000000000004,10.411,Katowice,Poland,50.63N,19.01E
1758-01-01,-7.672999999999999,1.776,Katowice,Poland,50.63N,19.01E
1758-02-01,-3.09,3.332,Katowice,Poland,50.63N,19.01E
1758-03-01,1.838,4.633,Katowice,Poland,50.63N,19.01E
1758-04-01,6.784000000000002,8.177999999999999,Katowice,Poland,50.63N,19.01E
1758-05-01,13.823,5.695,Katowice,Poland,50.63N,19.01E
1758-06-01,17.485,5.506,Katowice,Poland,50.63N,19.01E
1758-07-01,17.226,8.541,Katowice,Poland,50.63N,19.01E
1758-08-01,17.269000000000002,6.855,Katowice,Poland,50.63N,19.01E
1758-09-01,11.731000000000002,3.168,Katowice,Poland,50.63N,19.01E
1758-10-01,5.4,11.829,Katowice,Poland,50.63N,19.01E
1758-11-01,2.842,9.187999999999999,Katowice,Poland,50.63N,19.01E
1758-12-01,-1.52,6.178999999999999,Katowice,Poland,50.63N,19.01E
1759-01-01,-0.7250000000000001,6.834,Katowice,Poland,50.63N,19.01E
1759-02-01,-0.02299999999999991,8.207,Katowice,Poland,50.63N,19.01E
1759-03-01,3.0580000000000003,3.645,Katowice,Poland,50.63N,19.01E
1759-04-01,7.359000000000001,6.101,Katowice,Poland,50.63N,19.01E
1759-05-01,11.857999999999999,3.284,Katowice,Poland,50.63N,19.01E
1759-06-01,17.923000000000005,6.232,Katowice,Poland,50.63N,19.01E
1759-07-01,19.565,4.76,Katowice,Poland,50.63N,19.01E
1759-08-01,18.534000000000002,7.1370000000000005,Katowice,Poland,50.63N,19.01E
1759-09-01,13.703,6.566,Katowice,Poland,50.63N,19.01E
1759-10-01,8.416,4.835,Katowice,Poland,50.63N,19.01E
1759-11-01,-0.0259999999999998,6.352,Katowice,Poland,50.63N,19.01E
1759-12-01,-5.641,9.508,Katowice,Poland,50.63N,19.01E
1760-01-01,-6.143000000000002,4.588,Katowice,Poland,50.63N,19.01E
1760-02-01,-3.0660000000000003,3.321,Katowice,Poland,50.63N,19.01E
1760-03-01,0.3920000000000001,9.812000000000001,Katowice,Poland,50.63N,19.01E
1760-04-01,7.792000000000002,6.329,Katowice,Poland,50.63N,19.01E
1760-05-01,13.46,4.065,Katowice,Poland,50.63N,19.01E
1760-06-01,17.366,2.6639999999999997,Katowice,Poland,50.63N,19.01E
1760-07-01,18.332,4.391,Katowice,Poland,50.63N,19.01E
1760-08-01,17.759,8.211,Katowice,Poland,50.63N,19.01E
1760-09-01,14.748,5.651,Katowice,Poland,50.63N,19.01E
1760-10-01,7.933,5.26,Katowice,Poland,50.63N,19.01E
1760-11-01,2.641,3.471,Katowice,Poland,50.63N,19.01E
1760-12-01,-0.06899999999999995,3.109,Katowice,Poland,50.63N,19.01E
1761-01-01,-4.035,7.005,Katowice,Poland,50.63N,19.01E
1761-02-01,-0.6759999999999999,4.033,Katowice,Poland,50.63N,19.01E
1761-03-01,4.753,1.7080000000000002,Katowice,Poland,50.63N,19.01E
1761-04-01,7.356000000000001,4.271,Katowice,Poland,50.63N,19.01E
1761-05-01,15.112,5.059,Katowice,Poland,50.63N,19.01E
1761-06-01,19.344,2.374,Katowice,Poland,50.63N,19.01E
1761-07-01,19.287,6.511,Katowice,Poland,50.63N,19.01E
1761-08-01,19.297,3.718,Katowice,Poland,50.63N,19.01E
1761-09-01,15.625,4.363,Katowice,Poland,50.63N,19.01E
1761-10-01,6.174999999999999,5.235,Katowice,Poland,50.63N,19.01E
1761-11-01,2.301,2.397,Katowice,Poland,50.63N,19.01E
1761-12-01,-5.228,1.9280000000000002,Katowice,Poland,50.63N,19.01E
1762-01-01,-1.0300000000000002,2.8480000000000003,Katowice,Poland,50.63N,19.01E
1762-02-01,-1.183,8.57,Katowice,Poland,50.63N,19.01E
1762-03-01,-0.17700000000000005,4.8069999999999995,Katowice,Poland,50.63N,19.01E
1762-04-01,9.921,3.948,Katowice,Poland,50.63N,19.01E
1762-05-01,13.797,6.568,Katowice,Poland,50.63N,19.01E
1762-06-01,18.021,6.827999999999999,Katowice,Poland,50.63N,19.01E
1762-07-01,18.857,2.998,Katowice,Poland,50.63N,19.01E
1762-08-01,16.221,2.7,Katowice,Poland,50.63N,19.01E
1762-09-01,13.052,8.347999999999999,Katowice,Poland,50.63N,19.01E
1762-10-01,5.566999999999998,4.24,Katowice,Poland,50.63N,19.01E
